part_component_id,record_type,part_number,manufacturer,part_name,subsystem,category,new_price_estimate,interchange_group_id,vessel_id,serial_number,installed_at,removed_at,component_hours,condition_grade,notes
pinst_6862f30557fd,installed_component,MFD_9IN,Garmin,9in MFD,NAV,display,950,MFD_9,ves_19495498e716,KH1LUZL3PR,2025-08-06,,69,B,
pinst_956a14b21411,installed_component,VHF_DSC_RADIO,ICOM,VHF DSC Radio,NAV,radio,240,VHF_DSC,ves_19495498e716,MKZ1C7SXUW,2025-04-24,,61,B,
pinst_bf65f3f2ad4f,installed_component,TRIM_TAB_ACTUATOR,Lenco,Trim Tab Actuator,AUX,actuator,210,TRIM_ACT,ves_19495498e716,JBVSY4CN82,2025-07-27,,47,B,
pinst_5c94db8510d1,installed_component,HULL_TRANSOM_KIT,MarineCo,Transom Rebuild Kit,HULL,transom,3200,TRANSOM_KIT,ves_19495498e716,86K6W4YRSB,2025-02-24,,,C,
pinst_3af45e51cbf2,installed_component,BELLOWS_EXHAUST,Mercury,Exhaust Bellows,PROPULSION,bellows,95,BELLOWS_EXH,ves_19495498e716,U0NZ1DN1NH,2025-11-10,,47,C,
pinst_d9305e7f683f,installed_component,BELLOWS_UJOINT,Mercury,U-Joint Bellows,PROPULSION,bellows,110,BELLOWS_UJ,ves_19495498e716,KUC2GINY14,2025-03-16,,75,C,
pinst_1d411b023ff6,installed_component,GIMBAL_BEARING,Mercury,Gimbal Bearing,PROPULSION,bearing,185,GIMBAL_BRG,ves_19495498e716,FSXCHFRLR5,2025-10-08,,48,B,
pinst_10e502a4c131,installed_component,UJOINT_SET,Mercury,U-Joint Set,PROPULSION,u_joint,210,UJOINT_SET,ves_19495498e716,A3BC4OL74K,2025-08-22,,57,C,
pinst_f2cb3b84f89d,installed_component,OB_PROP_14IN,Solas,Outboard Prop 14in,PROPULSION,propeller,420,PROP_14,ves_19495498e716,AA94TE2KZE,2025-01-14,,75,B,
pinst_cb7a3aa3e295,installed_component,EXHAUST_RISER_V8,Barr,V8 Exhaust Riser,ENGINE,exhaust_riser,650,RISER_V8,ves_19495498e716,CWJX3QUSO4,2025-07-13,,52,C,
pinst_d7e7f82fad54,installed_component,ENG_LONG_BLOCK_4CYL,OEM,4-Cyl Marine Long Block,ENGINE,long_block,9200,LB4,ves_19495498e716,391PGKBQ74,2025-09-16,,73,C,
pinst_ce1d6949dda3,installed_component,THERMOSTAT_MARINE,Sierra,Marine Thermostat,ENGINE,thermostat,48,THERMO,ves_19495498e716,UR3PPAM39R,2025-02-27,,63,B,
pinst_bd5b8df0a116,installed_component,FUEL_FILTER_SEPARATOR,Racor,Fuel/Water Separator,FUEL,filter,85,FUEL_SEP,ves_19495498e716,G0HHPD04UH,2025-02-18,,63,B,
pinst_398aa152227c,installed_component,FUEL_LINE_A1_10FT,Trident,A1 Fuel Hose 10ft,FUEL,hose,120,FUEL_HOSE_A1,ves_19495498e716,RM9Q3BIQYC,2025-04-12,,46,C,
pinst_834af811ab2f,installed_component,FUEL_PUMP_LP,OEM,Low Pressure Fuel Pump,FUEL,pump,260,FUEL_PUMP_LP,ves_19495498e716,OTXLR5UODB,2025-12-13,,59,C,
pinst_ca3e414ca8a9,installed_component,CRANK_POS_SENSOR,OEM,Crank Position Sensor,ENGINE,sensor,95,CRANK_SENSOR,ves_19495498e716,P6CKI550EA,2025-03-14,,57,C,
pinst_f065f0b01e63,installed_component,STAINLESS_CLEAT_8IN,Attwood,8in SS Cleat,HULL,hardware,48,CLEAT_8,ves_19495498e716,BR4YQRYXYV,2025-08-04,,,A,
pinst_e5622384378c,installed_component,CHARGER_20A,ProMariner,20A Charger,ELECTRICAL,charger,330,CHARGER_20,ves_19495498e716,B93RLTSPUV,2025-08-03,,,C,
pinst_4079f7737ed6,installed_component,THRUHULL_1IN_BRONZE,Groco,1in Bronze Through-Hull,HULL,through_hull,145,THRUHULL_1IN,ves_36041b7976ed,JED9UMPH0Y,2019-02-03,,,A,
pinst_e79b19fe724e,installed_component,SEACOCK_1IN_BRONZE,Groco,1in Bronze Seacock,HULL,seacock,210,SEACOCK_1IN,ves_36041b7976ed,GBN7ILX61W,2018-07-27,,,B,
pinst_806ae1ffcf25,installed_component,BATTERY_AGM_100AH,Interstate,AGM 100Ah Battery,ELECTRICAL,battery,340,BATT_100,ves_36041b7976ed,6DEPFVGEHD,2019-08-11,,,C,
pinst_56e0ebc9f3c2,installed_component,ALTERNATOR_70A,Sierra,70A Alternator,ELECTRICAL,alternator,285,ALT_70,ves_36041b7976ed,7QYI0N3ALQ,2023-09-15,,,C,
pinst_14ed7d9a27ec,installed_component,BILGE_PUMP_2000,Rule,2000 GPH Bilge Pump,AUX,pump,145,BILGE_2000,ves_36041b7976ed,V86X4YJ2H9,2023-05-10,,1050,B,
pinst_5e6255e2be7e,installed_component,BILGE_FLOAT_SWITCH,Rule,Bilge Float Switch,AUX,switch,55,BILGE_FLOAT,ves_36041b7976ed,DDHK3FF0T9,2022-02-27,,692,C,
pinst_9e22d8e26de1,installed_component,MFD_9IN,Garmin,9in MFD,NAV,display,950,MFD_9,ves_36041b7976ed,RF24G5M9WL,2020-07-22,,852,C,
pinst_a463e5f63f73,installed_component,VHF_DSC_RADIO,ICOM,VHF DSC Radio,NAV,radio,240,VHF_DSC,ves_36041b7976ed,BV0HB3TJGK,2021-07-25,,1156,B,
pinst_d6acef49f4d6,installed_component,DEPTH_XDUCER,Airmar,Depth Transducer,NAV,sensor,190,XDUCER_DEPTH,ves_36041b7976ed,RUAYFKV89G,2018-07-14,,867,B,
pinst_952d3a21fb0f,installed_component,HULL_TRANSOM_KIT,MarineCo,Transom Rebuild Kit,HULL,transom,3200,TRANSOM_KIT,ves_36041b7976ed,F3DB1K8KH3,2025-03-25,,,C,
pinst_9137c31b1d48,installed_component,INB_CUTLASS_BRG,Duramax,Cutlass Bearing,PROPULSION,bearing,135,CUTLASS,ves_36041b7976ed,TUB7N0869N,2023-03-19,,753,C,
pinst_4a6a9f17e6d9,installed_component,SHAFT_SEAL_1_25,PYI,Shaft Seal 1.25in,PROPULSION,seal,420,SHAFT_SEAL,ves_36041b7976ed,J5PHNOU895,2021-05-05,,761,C,
pinst_a36685dd4a78,installed_component,SHAFT_1_25_SS,Aquamet,1.25in SS Prop Shaft,PROPULSION,shaft,1650,SHAFT_125,ves_36041b7976ed,9W8FAGGR43,2024-03-26,,842,D,
pinst_2d13fe9fef5f,installed_component,EXHAUST_RISER_V8,Barr,V8 Exhaust Riser,ENGINE,exhaust_riser,650,RISER_V8,ves_36041b7976ed,8N9DTNC6PI,2024-05-05,,984,C,
pinst_ed00cb57ea84,installed_component,ENG_LONG_BLOCK_4CYL,OEM,4-Cyl Marine Long Block,ENGINE,long_block,9200,LB4,ves_36041b7976ed,EQ8M0OVH2V,2024-04-25,,803,C,
pinst_4ebd4ae37c63,installed_component,THERMOSTAT_MARINE,Sierra,Marine Thermostat,ENGINE,thermostat,48,THERMO,ves_36041b7976ed,BJIISPQ2F5,2020-09-14,,1051,B,
pinst_89cc98c10bcd,installed_component,HEAT_EXCHANGER_MID,Sierra,Mid-size Heat Exchanger,ENGINE,heat_exchanger,1100,HX_MID,ves_36041b7976ed,IWGSERFC8P,2024-03-17,,1158,C,
pinst_44872018e8f3,installed_component,FUEL_FILTER_SEPARATOR,Racor,Fuel/Water Separator,FUEL,filter,85,FUEL_SEP,ves_36041b7976ed,89FHY5CD4Z,2022-02-12,,1151,C,
pinst_44e1113292c3,installed_component,FUEL_LINE_A1_10FT,Trident,A1 Fuel Hose 10ft,FUEL,hose,120,FUEL_HOSE_A1,ves_36041b7976ed,N1SSXB3DER,2023-07-04,,696,B,
pinst_02c0d52d0316,installed_component,FUEL_PUMP_HP,OEM,High Pressure Fuel Pump,FUEL,pump,460,FUEL_PUMP_HP,ves_36041b7976ed,AJUWFS1H8O,2018-01-24,,1030,B,
pinst_b89ba92b65ac,installed_component,WINDOW_HATCH_20IN,Lewmar,20in Hatch,HULL,hatch,520,HATCH_20,ves_36041b7976ed,YB9UWOQA6N,2023-10-15,,,B,
pinst_8d24cf54d69b,installed_component,STAINLESS_CLEAT_8IN,Attwood,8in SS Cleat,HULL,hardware,48,CLEAT_8,ves_36041b7976ed,5UB2OXZ9T6,2019-04-23,,,B,
pinst_5579e66b83d8,installed_component,CHARGER_20A,ProMariner,20A Charger,ELECTRICAL,charger,330,CHARGER_20,ves_36041b7976ed,SV5J0VIPSN,2020-11-12,,,B,
pinst_d71e610f69c3,installed_component,THRUHULL_1IN_BRONZE,Groco,1in Bronze Through-Hull,HULL,through_hull,145,THRUHULL_1IN,ves_986f4f0d6574,4UC6MGJ1KN,2005-10-15,,,A,
pinst_180b9b96a040,installed_component,SEACOCK_1IN_BRONZE,Groco,1in Bronze Seacock,HULL,seacock,210,SEACOCK_1IN,ves_986f4f0d6574,YDZJQL2EIU,2006-06-26,,,B,
pinst_ed0f501edae5,installed_component,BATTERY_AGM_100AH,Interstate,AGM 100Ah Battery,ELECTRICAL,battery,340,BATT_100,ves_986f4f0d6574,V8L7GUXW4I,2005-07-21,,,C,
pinst_46c1bd7debe7,installed_component,ALTERNATOR_70A,Sierra,70A Alternator,ELECTRICAL,alternator,285,ALT_70,ves_986f4f0d6574,L8D4O6YJEU,2007-05-16,,,C,
pinst_cafa6bbf08f1,installed_component,BILGE_PUMP_2000,Rule,2000 GPH Bilge Pump,AUX,pump,145,BILGE_2000,ves_986f4f0d6574,K7XEJQCEFS,2011-08-03,,308,B,
pinst_19f6ebac7b77,installed_component,BILGE_FLOAT_SWITCH,Rule,Bilge Float Switch,AUX,switch,55,BILGE_FLOAT,ves_986f4f0d6574,STORLU0CEW,2007-10-13,,447,C,
pinst_6f573e949fa1,installed_component,JET_WEAR_RING,Yamaha,Jet Wear Ring,PROPULSION,wear_ring,160,JET_WEAR,ves_986f4f0d6574,38EPPL4PFD,2005-02-17,,442,D,
pinst_143ed6dea0bd,installed_component,JET_IMPELLER,Solas,Jet Impeller,PROPULSION,impeller,490,JET_IMP,ves_986f4f0d6574,5QDG8QZ76N,2010-04-14,,410,C,
pinst_e39c00ea9e2f,installed_component,HULL_TRANSOM_KIT,MarineCo,Transom Rebuild Kit,HULL,transom,3200,TRANSOM_KIT,ves_986f4f0d6574,Q6985YPKBU,2015-03-14,,,D,
pinst_5052a3d76727,installed_component,ENG_LONG_BLOCK_4CYL,OEM,4-Cyl Marine Long Block,ENGINE,long_block,9200,LB4,ves_986f4f0d6574,6VL13HPCX0,2009-10-16,,413,D,
pinst_0dd55b64ded1,installed_component,THERMOSTAT_MARINE,Sierra,Marine Thermostat,ENGINE,thermostat,48,THERMO,ves_986f4f0d6574,V12GH2WHXK,2013-03-28,,454,C,
pinst_050f11cb20cb,installed_component,FUEL_FILTER_SEPARATOR,Racor,Fuel/Water Separator,FUEL,filter,85,FUEL_SEP,ves_986f4f0d6574,KATFU7F3V0,2005-10-04,,467,C,
pinst_94f7cad45db2,installed_component,FUEL_LINE_A1_10FT,Trident,A1 Fuel Hose 10ft,FUEL,hose,120,FUEL_HOSE_A1,ves_986f4f0d6574,7S211PGK9X,2005-07-24,,395,C,
pinst_9c9afab0d399,installed_component,FUEL_PUMP_LP,OEM,Low Pressure Fuel Pump,FUEL,pump,260,FUEL_PUMP_LP,ves_986f4f0d6574,JQN8JLZ8LV,2008-03-21,,425,C,
pinst_b711375f94b3,installed_component,CRANK_POS_SENSOR,OEM,Crank Position Sensor,ENGINE,sensor,95,CRANK_SENSOR,ves_986f4f0d6574,10XRDR6RQS,2015-09-07,,481,C,
pinst_a0468d60b4c6,installed_component,STAINLESS_CLEAT_8IN,Attwood,8in SS Cleat,HULL,hardware,48,CLEAT_8,ves_986f4f0d6574,UNTVTB2GNI,2005-10-09,,,B,
pinst_ee514bf795f6,installed_component,BUS_BAR_12V,Blue Sea,12V Bus Bar,ELECTRICAL,bus_bar,55,BUSBAR_12,ves_986f4f0d6574,EE5YKMLDD6,2015-08-18,,,C,
pinst_22187905aaad,installed_component,THRUHULL_1IN_BRONZE,Groco,1in Bronze Through-Hull,HULL,through_hull,145,THRUHULL_1IN,ves_9760e174cfb6,EX541DVICA,2007-07-03,,,B,
pinst_e060ae70a9fd,installed_component,SEACOCK_1IN_BRONZE,Groco,1in Bronze Seacock,HULL,seacock,210,SEACOCK_1IN,ves_9760e174cfb6,351Y6U8RKW,2008-12-03,,,A,
pinst_19284ba2249a,installed_component,BATTERY_AGM_100AH,Interstate,AGM 100Ah Battery,ELECTRICAL,battery,340,BATT_100,ves_9760e174cfb6,8MHPH6RG38,2006-04-28,,,D,
pinst_290c54b1aa0e,installed_component,ALTERNATOR_70A,Sierra,70A Alternator,ELECTRICAL,alternator,285,ALT_70,ves_9760e174cfb6,2BZ0HFVTAI,2006-02-18,,,C,
pinst_c571c57d28e7,installed_component,BILGE_PUMP_2000,Rule,2000 GPH Bilge Pump,AUX,pump,145,BILGE_2000,ves_9760e174cfb6,N8FT7XT4AF,2005-09-25,,325,C,
pinst_3c154eef4c61,installed_component,BILGE_FLOAT_SWITCH,Rule,Bilge Float Switch,AUX,switch,55,BILGE_FLOAT,ves_9760e174cfb6,Q92643V7FK,2011-02-03,,476,B,
pinst_66a64d4e01d7,installed_component,MFD_9IN,Garmin,9in MFD,NAV,display,950,MFD_9,ves_9760e174cfb6,O5TN32FUQG,2004-11-01,,468,C,
pinst_9ef7fd3495b1,installed_component,STEERING_CABLE_16FT,SeaStar,16ft Steering Cable,STEERING,cable,240,STEER_CABLE_16,ves_9760e174cfb6,WJY34KFL1N,2013-11-24,,489,C,
pinst_3dc5528d2d40,installed_component,HULL_TRANSOM_KIT,MarineCo,Transom Rebuild Kit,HULL,transom,3200,TRANSOM_KIT,ves_9760e174cfb6,0LNVL304RH,2005-12-07,,,D,
pinst_6c82d3cea19a,installed_component,OB_WATER_PUMP_KIT,OEM,Outboard Water Pump Kit,ENGINE,pump,180,OB_WPUMP,ves_9760e174cfb6,39PK630BDL,2010-06-12,,400,B,
pinst_12003ba344fb,installed_component,OB_GEARCASE_SEAL_KIT,OEM,Outboard Gearcase Seal Kit,PROPULSION,seal_kit,95,OB_GEAR_SEAL,ves_9760e174cfb6,RZ5L023C9V,2010-01-26,,382,D,
pinst_7941589177e1,installed_component,OB_LOWER_UNIT,OEM,Outboard Lower Unit Assy,PROPULSION,lower_unit,4800,OB_LOWER_UNIT,ves_9760e174cfb6,5Q29A44KWR,2008-03-09,,369,D,
pinst_746af8959151,installed_component,OB_PROP_14IN,Solas,Outboard Prop 14in,PROPULSION,propeller,420,PROP_14,ves_9760e174cfb6,F6BYX6SG8G,2010-05-07,,410,C,
pinst_66781bf8c8ec,installed_component,ENG_LONG_BLOCK_4CYL,OEM,4-Cyl Marine Long Block,ENGINE,long_block,9200,LB4,ves_9760e174cfb6,QIPTSXNJQL,2011-08-03,,430,D,
pinst_55f3863193c4,installed_component,THERMOSTAT_MARINE,Sierra,Marine Thermostat,ENGINE,thermostat,48,THERMO,ves_9760e174cfb6,YBWK87IWEH,2004-12-02,,462,C,
pinst_d64cf6cd51b6,installed_component,FUEL_FILTER_SEPARATOR,Racor,Fuel/Water Separator,FUEL,filter,85,FUEL_SEP,ves_9760e174cfb6,1E3DOZWNSA,2005-08-22,,479,B,
pinst_26b128112486,installed_component,FUEL_LINE_A1_10FT,Trident,A1 Fuel Hose 10ft,FUEL,hose,120,FUEL_HOSE_A1,ves_9760e174cfb6,TIE5XWJVLK,2004-09-05,,366,C,
pinst_2465caa93eb1,installed_component,FUEL_PUMP_LP,OEM,Low Pressure Fuel Pump,FUEL,pump,260,FUEL_PUMP_LP,ves_9760e174cfb6,6KBAMY9J68,2010-10-12,,481,C,
pinst_3ca7ac189388,installed_component,CRANK_POS_SENSOR,OEM,Crank Position Sensor,ENGINE,sensor,95,CRANK_SENSOR,ves_9760e174cfb6,FPTOZXDN40,2012-02-15,,365,C,
pinst_2093fbf9e0cd,installed_component,WINDOW_HATCH_20IN,Lewmar,20in Hatch,HULL,hatch,520,HATCH_20,ves_9760e174cfb6,164LM8W0EP,2005-11-27,,,C,
pinst_f044e3a083c0,installed_component,THRUHULL_1IN_BRONZE,Groco,1in Bronze Through-Hull,HULL,through_hull,145,THRUHULL_1IN,ves_d2ed289a51e1,7GYKE4E7P6,1995-09-23,,,B,
pinst_921814d8942f,installed_component,SEACOCK_1IN_BRONZE,Groco,1in Bronze Seacock,HULL,seacock,210,SEACOCK_1IN,ves_d2ed289a51e1,J8J2ROOMMA,1999-01-01,,,C,
pinst_cba6c72eea06,installed_component,BATTERY_AGM_100AH,Interstate,AGM 100Ah Battery,ELECTRICAL,battery,340,BATT_100,ves_d2ed289a51e1,VLCQ423KH1,2001-04-23,,,C,
pinst_b5ec5ed1d7bf,installed_component,ALTERNATOR_70A,Sierra,70A Alternator,ELECTRICAL,alternator,285,ALT_70,ves_d2ed289a51e1,FAJ6W4M7ZS,1995-02-23,,,C,
pinst_659a35c26a0a,installed_component,BILGE_PUMP_2000,Rule,2000 GPH Bilge Pump,AUX,pump,145,BILGE_2000,ves_d2ed289a51e1,QA9N0PG56J,1995-02-07,,1415,C,
pinst_055f0566e9a0,installed_component,BILGE_FLOAT_SWITCH,Rule,Bilge Float Switch,AUX,switch,55,BILGE_FLOAT,ves_d2ed289a51e1,L96YOI28EU,1994-06-14,,1333,C,
pinst_061d6f496b34,installed_component,MFD_9IN,Garmin,9in MFD,NAV,display,950,MFD_9,ves_d2ed289a51e1,2KX484TEVP,2001-01-12,,1010,C,
pinst_aaa865e6d759,installed_component,VHF_DSC_RADIO,ICOM,VHF DSC Radio,NAV,radio,240,VHF_DSC,ves_d2ed289a51e1,JBYDGA0RNU,1996-07-19,,1386,C,
pinst_e2ec6117520d,installed_component,DEPTH_XDUCER,Airmar,Depth Transducer,NAV,sensor,190,XDUCER_DEPTH,ves_d2ed289a51e1,M1OZE2D6N2,1995-02-22,,956,C,
pinst_1c9688080563,installed_component,HULL_TRANSOM_KIT,MarineCo,Transom Rebuild Kit,HULL,transom,3200,TRANSOM_KIT,ves_d2ed289a51e1,0A7TCPQW77,1998-06-23,,,D,
pinst_e0fac6f23a0f,installed_component,OB_WATER_PUMP_KIT,OEM,Outboard Water Pump Kit,ENGINE,pump,180,OB_WPUMP,ves_d2ed289a51e1,0RTSV7MRBX,2001-08-15,,1197,D,
pinst_609cf1ca094f,installed_component,OB_GEARCASE_SEAL_KIT,OEM,Outboard Gearcase Seal Kit,PROPULSION,seal_kit,95,OB_GEAR_SEAL,ves_d2ed289a51e1,BJDJOMT09R,1994-08-06,,1450,D,
pinst_4ac9168aaa59,installed_component,OB_LOWER_UNIT,OEM,Outboard Lower Unit Assy,PROPULSION,lower_unit,4800,OB_LOWER_UNIT,ves_d2ed289a51e1,BZU2AGFEH0,1997-12-27,,1340,D,
pinst_686d24304a1d,installed_component,OB_PROP_14IN,Solas,Outboard Prop 14in,PROPULSION,propeller,420,PROP_14,ves_d2ed289a51e1,QC3RWYP6F1,1995-08-22,,947,C,
pinst_3a9b567749ac,installed_component,ENG_LONG_BLOCK_4CYL,OEM,4-Cyl Marine Long Block,ENGINE,long_block,9200,LB4,ves_d2ed289a51e1,0NKWYZE67Q,1999-10-18,,1256,D,
pinst_a3ff47e5952c,installed_component,THERMOSTAT_MARINE,Sierra,Marine Thermostat,ENGINE,thermostat,48,THERMO,ves_d2ed289a51e1,EJA51ZV9TW,1998-03-27,,980,C,
pinst_732870c8a34a,installed_component,HEAT_EXCHANGER_MID,Sierra,Mid-size Heat Exchanger,ENGINE,heat_exchanger,1100,HX_MID,ves_d2ed289a51e1,H2S7HYI5BW,2002-07-13,,1137,D,
pinst_b53a70a6f9fd,installed_component,FUEL_FILTER_SEPARATOR,Racor,Fuel/Water Separator,FUEL,filter,85,FUEL_SEP,ves_d2ed289a51e1,15EK50QY8X,2002-12-04,,1497,C,
pinst_883a811bf0ce,installed_component,FUEL_LINE_A1_10FT,Trident,A1 Fuel Hose 10ft,FUEL,hose,120,FUEL_HOSE_A1,ves_d2ed289a51e1,H24420A28F,1996-02-07,,1492,C,
pinst_c917ae885a9c,installed_component,FUEL_PUMP_HP,OEM,High Pressure Fuel Pump,FUEL,pump,460,FUEL_PUMP_HP,ves_d2ed289a51e1,W5LM5JV735,1992-11-16,,1041,C,
pinst_60e8c3bfcb11,installed_component,WINDOW_HATCH_20IN,Lewmar,20in Hatch,HULL,hatch,520,HATCH_20,ves_d2ed289a51e1,JQ5092M7N6,1993-01-24,,,B,
pinst_259df72a82d6,installed_component,STAINLESS_CLEAT_8IN,Attwood,8in SS Cleat,HULL,hardware,48,CLEAT_8,ves_d2ed289a51e1,32NHERYAY1,2002-12-02,,,C,
pinst_fb2fe8ca197a,installed_component,CHARGER_20A,ProMariner,20A Charger,ELECTRICAL,charger,330,CHARGER_20,ves_d2ed289a51e1,NRQDDHS2J2,1995-04-12,,,C,
pinst_edda20c0602d,installed_component,THRUHULL_1IN_BRONZE,Groco,1in Bronze Through-Hull,HULL,through_hull,145,THRUHULL_1IN,ves_7b26a8c33926,OFZERGBP04,1992-07-28,,,B,
pinst_cab681f61a92,installed_component,SEACOCK_1IN_BRONZE,Groco,1in Bronze Seacock,HULL,seacock,210,SEACOCK_1IN,ves_7b26a8c33926,CINXWNNLVH,1998-04-03,,,B,
pinst_33302f8112ad,installed_component,BATTERY_AGM_100AH,Interstate,AGM 100Ah Battery,ELECTRICAL,battery,340,BATT_100,ves_7b26a8c33926,P0XCRVDBVC,1997-09-20,,,C,
pinst_7e7a6a0e34e4,installed_component,ALTERNATOR_70A,Sierra,70A Alternator,ELECTRICAL,alternator,285,ALT_70,ves_7b26a8c33926,LYS1GGVFIG,1991-01-22,,,C,
pinst_a17366f80b35,installed_component,BILGE_PUMP_2000,Rule,2000 GPH Bilge Pump,AUX,pump,145,BILGE_2000,ves_7b26a8c33926,B65JDDI5OO,1992-07-13,,1762,C,
pinst_28075e9abf31,installed_component,BILGE_FLOAT_SWITCH,Rule,Bilge Float Switch,AUX,switch,55,BILGE_FLOAT,ves_7b26a8c33926,9RYBWRG6QX,1999-10-10,,2437,C,
pinst_dd6017cc2ee9,installed_component,MFD_9IN,Garmin,9in MFD,NAV,display,950,MFD_9,ves_7b26a8c33926,8OWK1BLOVU,1996-05-24,,2448,C,
pinst_792eb2716e1c,installed_component,RADAR_DOME_18,Garmin,18in Radar Dome,NAV,radar,1650,RADAR_18,ves_7b26a8c33926,VGJYCPD3B0,2001-06-22,,1963,C,
pinst_987d778c14b9,installed_component,VHF_DSC_RADIO,ICOM,VHF DSC Radio,NAV,radio,240,VHF_DSC,ves_7b26a8c33926,PAF6SMSQKR,2001-12-05,,2060,C,
pinst_3ea9cca79617,installed_component,AUTOPILOT_PUMP,Garmin,Autopilot Pump,NAV,autopilot,890,AP_PUMP,ves_7b26a8c33926,FXOPM8UPJ2,2001-12-12,,1961,C,
pinst_15d01424b4ac,installed_component,WATER_PUMP_5GPM,Shurflo,5 GPM Water Pump,AUX,pump,145,FW_PUMP_5,ves_7b26a8c33926,71XUE8X752,1995-04-27,,2371,C,
pinst_628b863f0627,installed_component,SANITATION_HOSE_10FT,Trident,Sanitation Hose 10ft,AUX,hose,135,SAN_HOSE,ves_7b26a8c33926,0DDFGN8WT3,1999-12-18,,1721,C,
pinst_c97a2f4f6005,installed_component,MACERATOR_PUMP,Jabsco,Macerator Pump,AUX,pump,290,MACERATOR,ves_7b26a8c33926,OZXRV0R4V5,1998-07-11,,1685,C,
pinst_2fde6019b3f0,installed_component,AC_RAW_WATER_PUMP,March,AC Raw Water Pump,AUX,pump,390,AC_WPUMP,ves_7b26a8c33926,2IQOW052HT,1992-01-25,,1648,C,
pinst_9c434cb98a4f,installed_component,HELM_PUMP_HYD,SeaStar,Hydraulic Helm Pump,STEERING,helm,510,HELM_HYD,ves_7b26a8c33926,O7Y3HLU2KN,1995-09-13,,1755,D,
pinst_ecd7565e1631,installed_component,HYD_STEERING_CYL,SeaStar,Hydraulic Steering Cylinder,STEERING,cylinder,620,STEER_CYL,ves_7b26a8c33926,1ETT5O6ER4,1992-08-06,,1939,C,
pinst_fb537ef1462a,installed_component,HULL_STRINGER_SET,MarineCo,Stringer Set,HULL,stringer,2800,STRINGER_SET,ves_7b26a8c33926,VTSPJM8C7W,1998-03-27,,,D,
pinst_98895de8d912,installed_component,HULL_TRANSOM_KIT,MarineCo,Transom Rebuild Kit,HULL,transom,3200,TRANSOM_KIT,ves_7b26a8c33926,V5R6JJ6LE7,2001-07-22,,,C,
pinst_2d0001eb5a00,installed_component,HULL_CORE_PANEL,MarineCo,Composite Core Panel,HULL,core_panel,450,CORE_PANEL,ves_7b26a8c33926,7JI9NHJRJD,1992-11-11,,,F,
pinst_0ed4ae8a4603,installed_component,INB_CUTLASS_BRG,Duramax,Cutlass Bearing,PROPULSION,bearing,135,CUTLASS,ves_7b26a8c33926,8M8GVOMT0Z,1992-11-18,,1673,C,
pinst_a207726620ab,installed_component,SHAFT_SEAL_1_25,PYI,Shaft Seal 1.25in,PROPULSION,seal,420,SHAFT_SEAL,ves_7b26a8c33926,PFR4U446VE,1994-02-03,,2365,C,
pinst_b10e744ac478,installed_component,SHAFT_1_25_SS,Aquamet,1.25in SS Prop Shaft,PROPULSION,shaft,1650,SHAFT_125,ves_7b26a8c33926,O6TBSHE44G,1997-09-26,,1808,D,
pinst_e502f0eaabe5,installed_component,EXHAUST_RISER_V8,Barr,V8 Exhaust Riser,ENGINE,exhaust_riser,650,RISER_V8,ves_7b26a8c33926,DB0TJHIBFI,1995-12-02,,2036,C,
pinst_f532cf9f4857,installed_component,ENG_LONG_BLOCK_V8,OEM,V8 Marine Long Block,ENGINE,long_block,15800,LBV8,ves_7b26a8c33926,XWBYCEYU0E,1993-08-02,,2419,D,
pinst_87f969c54d42,installed_component,THERMOSTAT_MARINE,Sierra,Marine Thermostat,ENGINE,thermostat,48,THERMO,ves_7b26a8c33926,X6SGUVT976,1994-10-19,,1834,C,
pinst_8b6d5bcbd5b9,installed_component,HEAT_EXCHANGER_MID,Sierra,Mid-size Heat Exchanger,ENGINE,heat_exchanger,1100,HX_MID,ves_7b26a8c33926,MLRWZ9RAUB,1995-07-19,,2102,C,
pinst_bf879be72c17,installed_component,FUEL_FILTER_SEPARATOR,Racor,Fuel/Water Separator,FUEL,filter,85,FUEL_SEP,ves_7b26a8c33926,STOU3NUY0G,1997-09-19,,2054,C,
pinst_ec658546f82e,installed_component,FUEL_LINE_A1_10FT,Trident,A1 Fuel Hose 10ft,FUEL,hose,120,FUEL_HOSE_A1,ves_7b26a8c33926,UY05B7I87I,1994-01-11,,2482,C,
pinst_3c2e4727416a,installed_component,FUEL_PUMP_HP,OEM,High Pressure Fuel Pump,FUEL,pump,460,FUEL_PUMP_HP,ves_7b26a8c33926,BT1NZCW960,1996-07-25,,1596,C,
pinst_121d3dfb6422,installed_component,THRUHULL_1IN_BRONZE,Groco,1in Bronze Through-Hull,HULL,through_hull,145,THRUHULL_1IN,ves_0bedc042caee,A6HUKEEUA5,2020-03-10,,,B,
pinst_26268ea3ab07,installed_component,SEACOCK_1IN_BRONZE,Groco,1in Bronze Seacock,HULL,seacock,210,SEACOCK_1IN,ves_0bedc042caee,2TVDSXIYU6,2017-03-19,,,B,
pinst_3efabe7ad67e,installed_component,BATTERY_AGM_100AH,Interstate,AGM 100Ah Battery,ELECTRICAL,battery,340,BATT_100,ves_0bedc042caee,BNNIZ8W3X9,2021-10-15,,,C,
pinst_fa296f4ba39e,installed_component,ALTERNATOR_70A,Sierra,70A Alternator,ELECTRICAL,alternator,285,ALT_70,ves_0bedc042caee,CRTRAPVLU8,2024-08-09,,,C,
