inspection_id,vessel_id,work_order_id,part_component_id,inspection_type,inspector_role,hull_moisture_pct,compression_psi,oil_analysis_flags,corrosion_grade,wiring_submersion_flag,condition_grade,estimated_defect_cost,safety_critical_flags,created_at
insp_0f698523f6e0,ves_fa25619a5699,wo_2fbcbfa7ed01,,post_failure,tech,10.48,"{""cyl1"": 128, ""cyl2"": 97}",[],none,False,excellent,848.76,[],2017-08-09T08:00:00
insp_ed54cd277f1f,ves_fa25619a5699,wo_e35e755b086d,,salvage_intake,yard,3.38,{},[],light,False,excellent,4591.1,[],2018-08-15T14:00:00
insp_5e864a2570b9,ves_cd7274eb0196,wo_e5d5cc2bbdf4,,post_failure,surveyor,16.55,{},[],moderate,False,fair,533.27,[],2022-02-07T10:00:00
insp_c63bda6b0c55,ves_cd7274eb0196,wo_94837aa46d95,,post_failure,surveyor,10.74,{},"[""metal_elevated"", ""normal""]",moderate,False,fair,1853.6,[],2015-10-21T09:00:00
insp_c3564b2ba85d,ves_360cbcfb1225,wo_4a412072787c,,salvage_intake,tech,14.38,{},"[""metal_elevated"", ""normal""]",light,False,fair,3702.64,[],2025-05-07T16:00:00
insp_7b98f21e4fb6,ves_360cbcfb1225,wo_da8e7b52411c,,post_failure,tech,7.32,{},[],none,False,fair,1152.0,[],2015-11-19T13:00:00
insp_94cf7f276194,ves_360cbcfb1225,wo_8817a6d6a3f0,,post_failure,insurer,0.0,{},[],none,False,fair,5346.57,[],2015-02-24T11:00:00
insp_b973c1b3139a,ves_7ebcd32584b2,wo_42f97b1b0fc4,,salvage_intake,tech,8.93,{},[],light,False,good,1787.61,[],2019-11-05T13:00:00
insp_faf49b43d8d6,ves_7ebcd32584b2,wo_811c43c81eec,,salvage_intake,surveyor,3.21,{},"[""coolant_trace""]",light,False,good,1253.49,[],2026-11-10T13:00:00
insp_460d4470b9f9,ves_7ebcd32584b2,wo_978c35548216,,post_failure,yard,27.85,{},[],none,False,good,11930.57,[],2020-12-19T12:00:00
insp_b0e4c18f96e4,ves_7ebcd32584b2,wo_d7085f05be03,,pre_purchase,tech,4.29,{},"[""coolant_trace""]",light,False,good,828.87,[],2018-07-22T15:00:00
insp_d31b73d143ff,ves_f4e4226aa87f,wo_d70052b0de46,,pre_purchase,tech,16.97,"{""cyl1"": 111, ""cyl2"": 93}","[""fuel_dilution"", ""metal_elevated""]",none,False,good,14852.12,[],2019-09-24T11:00:00
insp_ebfe8509748d,ves_f4e4226aa87f,wo_7e72e4a1d6ea,,post_failure,yard,11.16,"{""cyl1"": 168, ""cyl2"": 111}","[""fuel_dilution"", ""metal_elevated""]",light,False,good,3570.69,[],2021-11-11T13:00:00
insp_96fafc86201c,ves_f4e4226aa87f,wo_d58d3d267057,,post_failure,tech,2.24,{},"[""fuel_dilution""]",none,False,good,3027.89,[],2022-02-16T09:00:00
insp_0ac94630822f,ves_f4e4226aa87f,wo_14050c5775fe,,post_failure,surveyor,5.87,"{""cyl1"": 188, ""cyl2"": 171}",[],light,False,good,17535.54,[],2026-03-06T16:00:00
insp_76951ff7495e,ves_71507a4c4a1b,wo_5a948f3c3148,,post_failure,tech,0.0,{},"[""fuel_dilution"", ""metal_elevated""]",light,False,very_good,1529.91,[],2017-11-14T08:00:00
insp_03589e40a0e1,ves_71507a4c4a1b,wo_b9b3440ab212,,salvage_intake,insurer,25.08,{},"[""normal"", ""coolant_trace""]",none,False,very_good,7629.44,[],2023-11-06T15:00:00
insp_faa2c90da3f4,ves_132c718e356f,wo_82ae3dc75e86,,survey,yard,0.0,{},[],moderate,False,good,1879.21,[],2015-03-15T16:00:00
insp_d0e0f8aa8aeb,ves_a6b0226a2757,wo_bb72ec26a3df,,post_failure,yard,5.32,{},"[""normal""]",light,False,poor,502.26,[],2015-06-09T15:00:00
insp_9e12edb629cd,ves_a6b0226a2757,wo_2f1b41017021,,pre_purchase,yard,9.57,{},[],severe,False,poor,935.29,[],2025-04-13T08:00:00
insp_c3eec3035899,ves_7c2b5b46e1a0,wo_bc55d0ec4bb2,,salvage_intake,yard,3.0,"{""cyl1"": 156, ""cyl2"": 122}","[""normal""]",light,False,fair,20230.29,[],2015-03-19T14:00:00
insp_3757fb46053c,ves_7c2b5b46e1a0,wo_b787067847e6,,post_failure,tech,14.9,"{""cyl1"": 138, ""cyl2"": 181}","[""metal_elevated""]",light,False,fair,5414.72,[],2021-04-15T12:00:00
insp_75b0df2931b3,ves_123fbb21e5a8,wo_7a7d30b10ec5,,survey,surveyor,5.54,{},"[""metal_elevated"", ""normal""]",none,False,excellent,6898.19,[],2023-08-24T12:00:00
insp_f09ac6b87ef0,ves_123fbb21e5a8,wo_3390eaaad9b2,,post_failure,surveyor,13.52,{},"[""normal""]",light,False,excellent,16917.14,[],2024-05-22T10:00:00
insp_ce8323e2a8f0,ves_175aa262c8d1,wo_59169e6a0425,,post_failure,tech,7.01,{},"[""metal_elevated"", ""fuel_dilution""]",light,False,good,1343.78,[],2017-12-04T13:00:00
insp_d49d062ed39a,ves_3e94bf50c8f6,wo_1c7be479edea,,salvage_intake,yard,14.05,"{""cyl1"": 183, ""cyl2"": 100}","[""coolant_trace""]",moderate,False,good,2624.01,[],2021-07-11T11:00:00
insp_e6e75dae1aaa,ves_3e94bf50c8f6,wo_2e072c7d82a2,,post_failure,yard,0.0,{},[],light,False,good,2320.64,[],2020-10-04T13:00:00
insp_a3e644120ad7,ves_3e94bf50c8f6,wo_ed1f12ef0994,,post_failure,surveyor,9.49,{},"[""metal_elevated""]",light,False,good,1401.48,[],2016-03-23T08:00:00
insp_a5f2aea9753b,ves_3e94bf50c8f6,wo_cec89c9c0d15,,post_failure,surveyor,7.09,{},"[""coolant_trace""]",light,False,good,934.11,[],2018-07-18T11:00:00
insp_cd1220cdeb64,ves_3e94bf50c8f6,wo_36d93c1484db,,salvage_intake,surveyor,6.29,{},[],none,False,good,5487.29,[],2024-04-11T10:00:00
insp_ac5fbc3307cf,ves_3e94bf50c8f6,wo_2c4b3e00ff11,,post_failure,yard,15.07,"{""cyl1"": 114, ""cyl2"": 118}",[],light,False,good,339.63,[],2023-01-08T10:00:00
insp_280e082fa1c0,ves_2e2812e668aa,wo_53bdbc4dc542,,survey,yard,20.9,{},"[""coolant_trace"", ""metal_elevated""]",light,False,excellent,13134.72,[],2025-11-03T08:00:00
insp_b1b002443aef,ves_50d0807519f7,wo_7d64f03aa793,,post_failure,tech,0.71,"{""cyl1"": 172, ""cyl2"": 155}","[""fuel_dilution""]",none,False,fair,1343.35,[],2019-12-19T13:00:00
insp_ec6674fbc027,ves_50d0807519f7,wo_acd092a8b51d,,post_failure,insurer,4.11,"{""cyl1"": 139, ""cyl2"": 115}","[""normal""]",light,False,fair,3426.17,[],2017-01-03T10:00:00
insp_c5ccaf59d409,ves_50d0807519f7,wo_e267aff94034,,post_failure,tech,20.96,{},"[""coolant_trace""]",moderate,False,fair,8020.45,[],2026-11-25T15:00:00
insp_6e94b6e1c7b5,ves_34a9cfec8c18,wo_b131c887f59d,,survey,tech,2.79,{},"[""coolant_trace"", ""fuel_dilution""]",light,False,very_good,2258.42,[],2024-08-13T13:00:00
insp_cfee3c566139,ves_34a9cfec8c18,wo_de0fc258e15f,,salvage_intake,tech,13.83,{},"[""metal_elevated""]",severe,False,very_good,1509.1,[],2024-06-03T16:00:00
insp_4c162df3d809,ves_34a9cfec8c18,wo_00f6d8b29f61,,post_failure,tech,1.7,{},[],light,False,very_good,216.98,[],2018-02-04T15:00:00
insp_a5a9310a3504,ves_eb7f53efe4f2,wo_15fcc322fac4,,post_failure,tech,5.09,{},"[""metal_elevated""]",none,False,fair,951.61,[],2025-07-23T15:00:00
insp_ad586f9014b7,ves_eb7f53efe4f2,wo_913552713e9c,,post_failure,insurer,19.36,{},"[""normal""]",moderate,False,fair,20612.11,"[""must_repair_before_use""]",2016-11-15T11:00:00
insp_05bf5b61001b,ves_65c3539a0033,wo_a4abe481b89d,,pre_purchase,tech,15.66,{},[],light,False,good,827.54,[],2018-04-22T08:00:00
insp_64ae7874a763,ves_594e3134f660,wo_6e390dbe0e0c,,post_failure,insurer,5.36,{},"[""metal_elevated"", ""coolant_trace""]",light,False,good,2042.39,[],2015-06-18T11:00:00
insp_db1cc6181a74,ves_594e3134f660,wo_157f5c4175bb,,post_failure,surveyor,10.08,{},"[""coolant_trace""]",light,False,good,14739.55,[],2019-02-23T14:00:00
insp_3798e12a1405,ves_594e3134f660,wo_2dbf6a505263,,salvage_intake,surveyor,11.25,{},[],light,False,good,711.83,[],2015-06-13T15:00:00
insp_4e6de07d94bc,ves_594e3134f660,wo_a84d3b4a460b,,post_failure,tech,14.74,"{""cyl1"": 100, ""cyl2"": 166}","[""normal""]",none,False,good,15271.59,[],2020-06-02T16:00:00
insp_62de7e96bf63,ves_594e3134f660,wo_00d927074abe,,post_failure,tech,29.86,{},[],none,False,good,25784.57,"[""must_repair_before_use""]",2021-01-06T08:00:00
insp_d6fa4bc00677,ves_bd35e49c7d36,wo_069ec27276f2,,survey,tech,12.3,{},[],light,False,fair,630.29,[],2014-08-18T13:00:00
insp_311d5c7ed62e,ves_bd35e49c7d36,wo_cef25fbbc930,,post_failure,yard,20.78,{},"[""fuel_dilution"", ""normal""]",none,False,fair,1878.11,[],2014-11-13T11:00:00
insp_bb33b5e4a27a,ves_7c894df045a2,wo_f361abdae2b9,,post_failure,tech,10.39,{},"[""normal"", ""metal_elevated""]",none,False,very_good,295.8,[],2017-04-23T15:00:00
insp_432c77281c3f,ves_7c894df045a2,wo_8c5ec27562d1,,post_failure,tech,5.6,"{""cyl1"": 188, ""cyl2"": 113}","[""normal""]",moderate,False,very_good,2021.37,[],2025-02-19T15:00:00
insp_b92c362f9766,ves_cf5d330e9f32,wo_d8970dff7d60,,survey,insurer,8.83,{},"[""coolant_trace""]",severe,False,good,11243.77,[],2018-04-18T08:00:00
insp_a118030d4d70,ves_cf5d330e9f32,wo_f293dfe65f78,,post_failure,tech,29.88,{},[],light,False,good,42319.69,"[""must_repair_before_use""]",2018-05-24T14:00:00
insp_65b6368a431a,ves_cf5d330e9f32,wo_e90dbaede9ee,,salvage_intake,surveyor,11.12,{},[],severe,False,good,7449.79,[],2019-11-25T12:00:00
insp_62fb067c30e6,ves_cf5d330e9f32,wo_876e909c7267,,post_failure,tech,22.52,{},"[""fuel_dilution"", ""normal""]",none,False,good,755.48,[],2019-02-23T10:00:00
insp_f9b55bf0831a,ves_90e4014e426a,wo_ea87ffdaa3ac,,salvage_intake,tech,4.24,{},[],none,False,good,561.32,[],2025-08-08T08:00:00
insp_78c74c2ba533,ves_90e4014e426a,wo_3555791fd5dd,,pre_purchase,insurer,4.74,{},"[""normal""]",light,False,good,972.39,[],2025-01-03T11:00:00
insp_2eb2d1da1636,ves_90e4014e426a,wo_9bccf4c6fbfe,,post_failure,tech,3.66,"{""cyl1"": 186, ""cyl2"": 141}","[""normal""]",light,False,good,2404.7,[],2024-04-18T12:00:00
insp_53092064c626,ves_dd5577b47bef,wo_d71e5fd7b6f4,,post_failure,tech,8.32,{},"[""metal_elevated"", ""normal""]",moderate,False,good,1147.12,[],2024-01-08T08:00:00
insp_8666ff681ae6,ves_a7dacd263f0b,wo_336540cccdc2,,survey,tech,23.98,{},[],light,False,fair,28281.07,"[""must_repair_before_use""]",2022-03-20T12:00:00
insp_bdf2011c12c1,ves_a7dacd263f0b,wo_90a1026a9f97,,survey,tech,19.38,{},"[""metal_elevated"", ""normal""]",light,False,fair,1178.09,[],2016-10-24T15:00:00
insp_6d7b43b0a814,ves_993d959cdf9d,wo_64afb9225895,,salvage_intake,tech,13.51,{},"[""metal_elevated""]",light,False,excellent,1440.16,[],2019-09-22T14:00:00
insp_7af1f165bd37,ves_993d959cdf9d,wo_d5a6a52dcbed,,survey,yard,9.03,"{""cyl1"": 107, ""cyl2"": 116}","[""fuel_dilution"", ""coolant_trace""]",moderate,False,excellent,31641.78,[],2017-10-02T11:00:00
insp_745e9658c1fd,ves_993d959cdf9d,wo_7433f28575c1,,post_failure,yard,11.62,{},"[""fuel_dilution""]",light,False,excellent,1427.57,[],2024-08-03T11:00:00
insp_985c37d3e04e,ves_5ba60d3bcfda,wo_b8c5dce721ea,,pre_purchase,yard,11.15,{},[],moderate,False,fair,977.32,[],2026-11-03T08:00:00
insp_2c11535e81d1,ves_71007ad63c02,wo_2a94681abe20,,post_failure,insurer,5.21,{},"[""metal_elevated""]",moderate,False,poor,4960.78,[],2015-02-02T16:00:00
insp_387ac123f852,ves_71007ad63c02,wo_19d8a6e7e777,,pre_purchase,surveyor,15.96,"{""cyl1"": 134, ""cyl2"": 107}","[""fuel_dilution"", ""coolant_trace""]",moderate,False,poor,271.4,[],2014-09-08T09:00:00
insp_bef1bfb59963,ves_71007ad63c02,wo_338879806bef,,post_failure,surveyor,23.48,{},[],none,False,poor,34140.36,"[""must_repair_before_use""]",2014-11-19T08:00:00
insp_550ae811417d,ves_71007ad63c02,wo_82c217d12f04,,salvage_intake,yard,8.48,{},"[""normal"", ""metal_elevated""]",moderate,False,poor,2166.84,[],2016-06-11T09:00:00
insp_46bf8ba1f14c,ves_41d49e3136e5,wo_fa3fc9dca192,,post_failure,yard,4.32,"{""cyl1"": 117, ""cyl2"": 160}","[""coolant_trace""]",none,False,poor,6888.78,[],2019-02-08T08:00:00
insp_51e02e57b6ef,ves_41d49e3136e5,wo_bfded2edf39d,,post_failure,yard,5.6,{},[],light,False,poor,3483.13,[],2016-09-04T13:00:00
insp_ef7471ce433f,ves_41d49e3136e5,wo_629dc756b7be,,survey,tech,9.49,{},"[""fuel_dilution"", ""normal""]",light,False,poor,337.95,[],2015-02-10T10:00:00
insp_05239457cf4a,ves_41d49e3136e5,wo_b0a21dd6f878,,post_failure,insurer,8.2,{},[],moderate,False,poor,481.52,[],2021-01-19T13:00:00
insp_5cee8841a980,ves_82886f84b8dd,wo_a223052107dd,,salvage_intake,tech,7.35,{},"[""fuel_dilution"", ""coolant_trace""]",light,False,good,1400.89,[],2015-08-15T11:00:00
insp_7391bc74d530,ves_61a5c4518575,wo_3445a345cd48,,salvage_intake,yard,4.6,{},"[""normal"", ""coolant_trace""]",none,False,fair,719.64,[],2022-05-01T15:00:00
insp_af9a2f440977,ves_61a5c4518575,wo_51de312a1bb0,,post_failure,tech,21.23,{},"[""fuel_dilution"", ""metal_elevated""]",moderate,False,fair,12438.44,[],2021-06-05T14:00:00
insp_288d348cbf79,ves_61a5c4518575,wo_764274580db3,,survey,surveyor,11.66,{},"[""fuel_dilution"", ""metal_elevated""]",light,False,fair,658.65,[],2021-07-16T15:00:00
insp_c524c3ee0cbc,ves_61a5c4518575,wo_e5ac82fd8323,,post_failure,tech,9.68,{},"[""fuel_dilution"", ""metal_elevated""]",moderate,False,fair,1217.2,[],2014-03-05T16:00:00
insp_0642a2c70566,ves_61a5c4518575,wo_17ac1f420ed2,,post_failure,yard,0.69,{},"[""metal_elevated"", ""coolant_trace""]",none,False,fair,2344.95,"[""must_repair_before_use""]",2018-08-17T16:00:00
insp_0f57e86a73ff,ves_8abeef6680f3,wo_5a84052a8318,,post_failure,tech,7.75,{},[],light,False,fair,222.26,[],2015-10-14T12:00:00
insp_2618d79e0b29,ves_8abeef6680f3,wo_b4a2afc3e93a,,post_failure,tech,5.03,{},"[""fuel_dilution""]",moderate,False,fair,863.3,[],2016-07-17T10:00:00
insp_9038996d8fe3,ves_8abeef6680f3,wo_520f4c3bad3e,,post_failure,tech,0.0,{},[],none,False,fair,1321.77,[],2025-04-06T14:00:00
insp_b4a74690a744,ves_8abeef6680f3,wo_210c8a9b3fa1,,post_failure,yard,19.25,{},"[""metal_elevated"", ""coolant_trace""]",moderate,False,fair,42991.4,"[""must_repair_before_use""]",2018-03-17T13:00:00
insp_e1e2307993a8,ves_8abeef6680f3,wo_28a18792aade,,post_failure,tech,8.48,{},"[""fuel_dilution""]",none,False,fair,418.48,[],2024-12-24T11:00:00
insp_57d49a694f60,ves_89bd0503f9ac,wo_56b85ecfa061,,post_failure,tech,9.75,{},[],moderate,False,fair,1435.16,[],2019-01-21T10:00:00
insp_4b2a8f31e794,ves_89bd0503f9ac,wo_c9ecdd183cd4,,salvage_intake,insurer,10.03,"{""cyl1"": 186, ""cyl2"": 157}",[],light,False,fair,353.51,[],2025-01-04T12:00:00
insp_cdb9df89898c,ves_89bd0503f9ac,wo_a3f3a51a8d86,,post_failure,tech,6.33,"{""cyl1"": 185, ""cyl2"": 132}","[""fuel_dilution"", ""normal""]",moderate,False,fair,31481.1,[],2026-06-01T16:00:00
insp_2542cac069a3,ves_f94ce312226b,wo_814d9e57f0d1,,post_failure,yard,3.94,{},"[""normal"", ""metal_elevated""]",light,False,fair,1715.67,[],2023-02-04T12:00:00
insp_8a22c74e511a,ves_f94ce312226b,wo_d61bacba4ab7,,survey,yard,9.81,{},"[""normal""]",severe,False,fair,38045.8,"[""must_repair_before_use""]",2025-10-15T09:00:00
insp_e6d39400c2ce,ves_f94ce312226b,wo_bb8fda6bab55,,pre_purchase,tech,12.02,{},"[""metal_elevated"", ""normal""]",light,False,fair,717.18,[],2025-11-25T11:00:00
insp_86949b43d284,ves_f94ce312226b,wo_7deccb8561f0,,post_failure,tech,7.44,"{""cyl1"": 120, ""cyl2"": 184}","[""coolant_trace"", ""normal""]",none,False,fair,40268.96,[],2018-03-23T11:00:00
insp_7e53663038a0,ves_f94ce312226b,wo_0b9577a6aac1,,post_failure,surveyor,30.06,{},"[""coolant_trace"", ""metal_elevated""]",moderate,False,fair,37477.14,"[""must_repair_before_use""]",2021-08-05T15:00:00
insp_f8ab05e796a4,ves_f94ce312226b,wo_7fd0469ddcf8,,salvage_intake,insurer,6.47,{},[],light,False,fair,563.46,[],2026-08-15T12:00:00
insp_a08372c77945,ves_b89bda182c8d,wo_40c7de454c7f,,post_failure,surveyor,9.87,{},"[""coolant_trace""]",none,False,good,945.69,[],2017-02-03T12:00:00
insp_1c681ddf7d95,ves_b89bda182c8d,wo_601480f73b42,,post_failure,tech,5.72,{},"[""fuel_dilution""]",moderate,False,good,677.65,[],2014-09-01T13:00:00
insp_d794277171e5,ves_b89bda182c8d,wo_41c08b0440e6,,post_failure,tech,6.21,{},"[""metal_elevated"", ""coolant_trace""]",light,False,good,2190.36,[],2014-12-05T10:00:00
insp_9b30200dfc1e,ves_b89bda182c8d,wo_e8ae43a7dd1f,,salvage_intake,tech,8.68,{},"[""normal"", ""fuel_dilution""]",none,False,good,335.2,[],2025-11-19T11:00:00
insp_44a39be8b7b8,ves_b89bda182c8d,wo_c0558adfdf6c,,salvage_intake,surveyor,8.38,{},"[""normal"", ""metal_elevated""]",light,False,good,2539.1,[],2024-11-06T12:00:00
insp_44ea5ea8578a,ves_b89bda182c8d,wo_70fbb4f29c70,,post_failure,yard,7.88,{},"[""coolant_trace""]",moderate,False,good,549.55,[],2026-12-02T13:00:00
insp_032f9f2a8daf,ves_3c48cc673a4a,wo_a58a636450fe,,post_failure,surveyor,7.22,"{""cyl1"": 167, ""cyl2"": 131}","[""normal""]",moderate,False,fair,393.52,[],2025-08-21T12:00:00
insp_85817f3f0954,ves_3c48cc673a4a,wo_351335f7279f,,survey,yard,8.88,{},"[""fuel_dilution""]",light,False,fair,4513.8,[],2021-01-14T16:00:00
insp_771324e905cb,ves_3c48cc673a4a,wo_a497543790d1,,salvage_intake,tech,12.74,{},"[""normal""]",light,False,fair,742.21,[],2016-05-23T09:00:00
insp_f202d097a61b,ves_3c48cc673a4a,wo_75db8f10f66d,,salvage_intake,tech,8.3,{},"[""metal_elevated"", ""fuel_dilution""]",light,False,fair,1343.57,[],2024-02-19T08:00:00
insp_f93789fc04fb,ves_3c48cc673a4a,wo_f16d1f06d544,,survey,tech,23.19,{},[],moderate,False,fair,23052.83,"[""must_repair_before_use""]",2016-07-05T11:00:00
insp_08b4afd1a4ec,ves_3be849e259c6,wo_9d8e28e74e38,,survey,yard,16.09,{},[],moderate,False,fair,1854.15,[],2019-09-13T10:00:00
insp_0700140deb2c,ves_3be849e259c6,wo_0c4794bac392,,post_failure,surveyor,7.27,{},"[""fuel_dilution""]",moderate,False,fair,2144.82,[],2016-12-09T11:00:00
insp_00d7c6b6afa9,ves_3be849e259c6,wo_d0f7363c971b,,survey,surveyor,14.83,{},[],light,False,fair,2441.98,[],2019-11-12T09:00:00
insp_d7ac630ce494,ves_3be849e259c6,wo_3f57f351154d,,salvage_intake,insurer,0.0,{},"[""fuel_dilution""]",none,False,fair,247.1,[],2025-05-05T10:00:00
insp_ce472c902d40,ves_afad0ed58bf6,wo_d3ccdfb2eb8b,,post_failure,tech,0.0,{},"[""fuel_dilution"", ""normal""]",light,False,good,1283.82,[],2024-09-02T08:00:00
insp_48a1939042af,ves_52fa581ef235,wo_4ca40a1178e9,,post_failure,insurer,1.7,{},"[""normal""]",light,False,good,981.12,[],2021-07-18T08:00:00
insp_b6cc93762dd5,ves_52fa581ef235,wo_e1c7a14dd819,,post_failure,yard,16.96,{},"[""normal"", ""coolant_trace""]",light,False,good,9332.03,[],2020-10-02T10:00:00
insp_17478a8f8789,ves_52fa581ef235,wo_347398d821f4,,post_failure,tech,7.36,{},"[""coolant_trace"", ""normal""]",light,False,good,1782.81,"[""must_repair_before_use""]",2026-07-05T08:00:00
insp_996b8adbcbd9,ves_7743179309e2,wo_7ad5f346a22c,,survey,tech,12.77,{},"[""coolant_trace""]",light,False,excellent,486.9,[],2026-01-25T11:00:00
insp_fe3b00db91ae,ves_ba6bc0c7113d,wo_e632bb7de77b,,salvage_intake,tech,4.06,{},"[""normal""]",light,False,very_good,517.08,[],2014-09-25T08:00:00
insp_9fa011b36c52,ves_ba6bc0c7113d,wo_bc29be021ae3,,pre_purchase,tech,11.25,{},[],light,False,very_good,1746.97,[],2018-05-08T13:00:00
insp_e37e3be3d089,ves_ba6bc0c7113d,wo_b9c9828cb392,,post_failure,yard,7.61,{},"[""coolant_trace"", ""metal_elevated""]",light,False,very_good,940.44,[],2025-04-02T13:00:00
insp_401b09522cbf,ves_ba6bc0c7113d,wo_da03a2e0a484,,post_failure,tech,7.05,"{""cyl1"": 181, ""cyl2"": 109}","[""fuel_dilution"", ""normal""]",none,False,very_good,2205.63,[],2023-02-24T15:00:00
insp_bf596903972f,ves_ba6bc0c7113d,wo_f3252c7a1ebc,,salvage_intake,tech,0.0,{},"[""normal"", ""coolant_trace""]",light,False,very_good,1277.87,[],2017-01-18T14:00:00
insp_78066de1355f,ves_ba6bc0c7113d,wo_e0095f89c154,,post_failure,tech,5.94,{},"[""fuel_dilution""]",none,False,very_good,1605.23,[],2026-11-02T15:00:00
insp_f7996c0bc922,ves_c51b3bdb635a,wo_2d55117c17f7,,post_failure,tech,22.83,"{""cyl1"": 173, ""cyl2"": 184}",[],light,False,good,5364.23,[],2014-09-02T15:00:00
insp_9f327e67b39b,ves_176a236d0bc5,wo_adfff9096eab,,survey,insurer,0.0,"{""cyl1"": 97, ""cyl2"": 190}",[],light,False,fair,2750.9,[],2024-02-03T12:00:00
insp_a3ec34d653f2,ves_176a236d0bc5,wo_33a7891971d6,,pre_purchase,yard,5.73,"{""cyl1"": 149, ""cyl2"": 128}","[""metal_elevated""]",none,False,fair,10697.76,[],2022-11-06T11:00:00
insp_d736404cc8ee,ves_d8f3dc40265f,wo_22fbef62a39a,,post_failure,tech,10.53,{},"[""metal_elevated"", ""normal""]",none,False,very_good,508.86,[],2021-09-21T10:00:00
insp_e950a9497764,ves_56dcc793fa7e,wo_b3e1a0e5ffda,,post_failure,tech,16.49,{},[],light,False,very_good,30623.68,"[""must_repair_before_use""]",2015-12-02T12:00:00
insp_24f7a8343f48,ves_56dcc793fa7e,wo_462dd0bd4d6c,,salvage_intake,tech,6.7,{},"[""metal_elevated"", ""normal""]",none,False,very_good,2488.69,[],2026-07-16T08:00:00
insp_7a64b6f82001,ves_56dcc793fa7e,wo_95db89dda802,,post_failure,yard,16.6,{},"[""metal_elevated"", ""normal""]",moderate,False,very_good,1776.7,[],2024-05-20T14:00:00
insp_5194edd55627,ves_89e5a308e95b,wo_2a41254bc7ee,,post_failure,surveyor,9.02,{},"[""coolant_trace""]",light,False,good,5053.82,[],2026-07-05T10:00:00
insp_bd919b9d1010,ves_0b950a65ad72,wo_24ef8442f6f2,,post_failure,tech,9.17,{},"[""fuel_dilution"", ""coolant_trace""]",moderate,False,good,1443.07,[],2021-09-16T13:00:00
insp_d45541806157,ves_95c1503550c1,wo_b07ff57e2f60,,salvage_intake,yard,18.89,"{""cyl1"": 112, ""cyl2"": 127}",[],moderate,False,poor,563.34,[],2015-09-12T13:00:00
insp_16f2789b891c,ves_95c1503550c1,wo_1c9dfadd9717,,post_failure,tech,5.46,{},"[""normal"", ""fuel_dilution""]",light,False,poor,512.53,[],2024-09-16T15:00:00
insp_c86f94863de3,ves_95c1503550c1,wo_4c38f602358e,,post_failure,yard,10.95,"{""cyl1"": 154, ""cyl2"": 150}","[""normal""]",light,False,poor,5434.86,[],2022-07-10T16:00:00
insp_5a86f89602e0,ves_95c1503550c1,wo_74a3de3ffa44,,salvage_intake,surveyor,6.18,{},"[""coolant_trace""]",moderate,False,poor,1425.87,[],2017-12-05T09:00:00
insp_3bb370f11b7a,ves_ccc19df62fe0,wo_0a5e24feec99,,post_failure,yard,14.75,{},"[""normal"", ""metal_elevated""]",none,False,poor,13182.49,[],2015-02-05T09:00:00
insp_f063f63a193c,ves_ccc19df62fe0,wo_6b172f20d4bf,,survey,tech,8.59,"{""cyl1"": 92, ""cyl2"": 190}","[""normal"", ""coolant_trace""]",moderate,False,poor,1733.62,[],2014-12-10T10:00:00
insp_36b740b4eb86,ves_ccc19df62fe0,wo_0f47835c0112,,post_failure,tech,19.48,{},"[""fuel_dilution""]",light,False,poor,603.51,[],2020-03-13T08:00:00
insp_3721ed14c324,ves_ccc19df62fe0,wo_3f0297273f08,,post_failure,yard,9.41,{},[],none,False,poor,4214.72,[],2016-04-19T11:00:00
insp_f6a815afeaa5,ves_ccc19df62fe0,wo_13aa67c7cc0f,,post_failure,tech,19.85,{},"[""fuel_dilution"", ""coolant_trace""]",light,False,poor,24373.82,"[""must_repair_before_use""]",2023-11-09T12:00:00
insp_2d036b5a5dee,ves_ccc19df62fe0,wo_8efa4e1c9a8b,,pre_purchase,yard,17.98,{},"[""coolant_trace"", ""fuel_dilution""]",none,False,poor,3407.33,[],2019-06-25T12:00:00
insp_25e25467b028,ves_cd2504734dd4,wo_6718acc72574,,post_failure,yard,4.53,{},"[""coolant_trace""]",none,False,fair,4857.28,[],2026-06-02T16:00:00
insp_ab548edb981f,ves_cd2504734dd4,wo_dd44df850198,,salvage_intake,tech,9.17,{},"[""metal_elevated""]",light,False,fair,894.3,[],2024-10-01T08:00:00
insp_1f5980ce16e8,ves_cd2504734dd4,wo_f5a41b82e99a,,post_failure,surveyor,9.74,{},[],severe,False,fair,674.92,[],2024-12-24T12:00:00
insp_6c72051de08f,ves_cd2504734dd4,wo_40d0c714da26,,survey,tech,9.57,{},[],light,False,fair,1105.63,[],2018-08-23T12:00:00
insp_bf013960dc15,ves_cd2504734dd4,wo_a8fabf215b00,,survey,tech,11.11,{},[],light,False,fair,2589.82,[],2017-03-17T13:00:00
