salvage_candidate_id,vessel_id,part_component_id,detected_after_event,event_type,preliminary_salvage_score,exclusion_reason,expected_used_price,expected_sell_prob,created_at,salvageable_label
sc_a454d392b4b4,ves_3c48cc673a4a,pinst_79525428f9ff,decommission,fire,0.01,poor_condition,9.86,0.1,2026-03-16T00:00:00,0
sc_2a1b259ea2fc,ves_3c98d025f140,pinst_bf76d4d4ca27,decommission,submersion,0.685,,65.27,0.611,2026-03-28T00:00:00,1
sc_edc9854ea38e,ves_3c98d025f140,pinst_962fc438c546,decommission,submersion,0.654,,77.36,0.616,2026-03-21T00:00:00,1
sc_806f5acca69e,ves_3c98d025f140,pinst_36ee863a6520,decommission,submersion,0.515,,79.17,0.486,2026-01-22T00:00:00,1
sc_68bf6fc68ea2,ves_3c98d025f140,pinst_c6b1fb280b01,decommission,submersion,0.318,,25.1,0.414,2026-02-17T00:00:00,0
sc_d7eb6291f8dd,ves_3c98d025f140,pinst_253d890f0050,decommission,submersion,0.543,,35.2,0.454,2026-03-17T00:00:00,1
sc_ffa140886912,ves_3c98d025f140,pinst_b8155a7db663,decommission,submersion,0.653,,15.46,0.45,2026-03-11T00:00:00,1
sc_bc4ff3132f61,ves_3c98d025f140,pinst_dc789141d69c,decommission,submersion,0.667,,271.9,0.47,2026-03-04T00:00:00,1
sc_e2cd818f33b7,ves_3c98d025f140,pinst_e2914ae8b652,decommission,submersion,0.747,,75.41,0.2,2026-01-28T00:00:00,1
sc_71e9d9315039,ves_3c98d025f140,pinst_bec847b8871c,decommission,submersion,0.517,,49.05,0.2,2026-03-03T00:00:00,1
sc_2a70cd9f6fc0,ves_3c98d025f140,pinst_232c49e10687,decommission,submersion,0.184,,200.96,0.361,2026-01-09T00:00:00,0
sc_92a00e670f1e,ves_3c98d025f140,pinst_ce2c77139ed4,decommission,submersion,0.281,,7.71,0.366,2026-03-07T00:00:00,0
sc_e1910a162800,ves_3c98d025f140,pinst_a0892af0dad0,decommission,submersion,0.561,,27.4,0.469,2026-02-04T00:00:00,1
sc_e43c806327d5,ves_3c98d025f140,pinst_713f42857f06,decommission,submersion,0.296,,15.54,0.362,2026-01-13T00:00:00,0
sc_74ba1b8aa445,ves_3c98d025f140,pinst_678086da50f8,decommission,submersion,0.563,,52.4,0.472,2026-02-15T00:00:00,1
sc_22f83dc598a8,ves_3c98d025f140,pinst_6a0342236563,decommission,submersion,0.496,,94.99,0.2,2026-01-01T00:00:00,1
sc_a1a88271be6d,ves_3c98d025f140,pinst_918889086a75,decommission,submersion,0.01,failure_localization_penalty,19.43,0.449,2026-01-16T00:00:00,0
sc_fba8db08435a,ves_3c98d025f140,pinst_4128c547ef28,decommission,submersion,0.22,,2039.62,0.468,2026-03-01T00:00:00,0
sc_ebcff7f64969,ves_3c98d025f140,pinst_6d048b2396bd,decommission,submersion,0.027,failure_localization_penalty,1.59,0.411,2026-02-03T00:00:00,0
sc_05a2f016259e,ves_3c98d025f140,pinst_28207a44fb9d,decommission,submersion,0.605,,22.48,0.536,2026-02-20T00:00:00,1
sc_c6e6646babca,ves_3c98d025f140,pinst_3b007affb037,decommission,submersion,0.755,,38.02,0.502,2026-01-11T00:00:00,1
sc_7480b150bcbc,ves_3c98d025f140,pinst_7a4c94f57c26,decommission,submersion,0.715,,78.79,0.475,2026-01-15T00:00:00,1
sc_4c5c8f9d8ce6,ves_3c98d025f140,pinst_a08a7fd5a12e,decommission,submersion,0.057,failure_localization_penalty,3.68,0.418,2026-02-24T00:00:00,0
sc_029f946cb42b,ves_3c98d025f140,pinst_1104ffe6b60c,decommission,submersion,0.453,,10.12,0.2,2026-02-17T00:00:00,1
sc_687f7a094b40,ves_3c98d025f140,pinst_97cd65f24672,decommission,submersion,0.528,,13.04,0.489,2026-03-27T00:00:00,1
sc_85eb7fda5603,ves_3e216d5e5a42,pinst_833f8fc25ac9,decommission,fire,0.383,,35.32,0.611,2026-03-23T00:00:00,0
sc_622fc24ff945,ves_3e216d5e5a42,pinst_afabe087458f,decommission,fire,0.317,,44.85,0.616,2026-03-25T00:00:00,0
sc_9be597ed1431,ves_3e216d5e5a42,pinst_256461aec2b1,decommission,fire,0.27,,65.28,0.636,2026-01-11T00:00:00,0
sc_4ad560bed4e1,ves_3e216d5e5a42,pinst_670d060a3108,decommission,fire,0.01,poor_condition,15.82,0.514,2026-03-03T00:00:00,0
sc_bd3b1683a9e3,ves_3e216d5e5a42,pinst_9e62d04df6d7,decommission,fire,0.01,poor_condition,8.05,0.454,2026-01-28T00:00:00,0
sc_9b2c12402323,ves_3e216d5e5a42,pinst_69296a4e3a95,decommission,fire,0.207,,6.85,0.45,2026-01-02T00:00:00,0
sc_2af1e924acc0,ves_3e216d5e5a42,pinst_0ee703ed784e,decommission,fire,0.136,,94.73,0.47,2026-03-25T00:00:00,0
sc_772d1ad64f53,ves_3e216d5e5a42,pinst_38ec2b48a76c,decommission,fire,0.022,poor_condition,14.37,0.2,2026-02-20T00:00:00,0
sc_dc93a8d1d7f2,ves_3e216d5e5a42,pinst_aeb0b9ff0cf9,decommission,fire,0.01,poor_condition,11.66,0.2,2026-03-03T00:00:00,0
sc_d3009d4c4727,ves_3e216d5e5a42,pinst_5bdd1c11e027,decommission,fire,0.098,failure_localization_penalty,276.4,0.461,2026-02-04T00:00:00,0
sc_ac2ee4546d77,ves_3e216d5e5a42,pinst_a7f57f6185b5,decommission,fire,0.45,,37.77,0.511,2026-01-16T00:00:00,0
sc_9e61003d383b,ves_3e216d5e5a42,pinst_6e4b717e2b4b,decommission,fire,0.636,,26.15,0.505,2026-01-18T00:00:00,1
sc_a36cd73fae08,ves_3e216d5e5a42,pinst_a59b2e68d5b5,decommission,fire,0.609,,1276.39,0.2,2026-02-05T00:00:00,1
sc_e44de932ea48,ves_3e216d5e5a42,pinst_9fcca6363ef6,decommission,fire,0.628,,114.49,0.2,2026-03-14T00:00:00,1
sc_99d98f2637dd,ves_3e216d5e5a42,pinst_bf9fda5c5716,decommission,fire,0.328,,1420.71,0.368,2026-01-17T00:00:00,0
sc_f4042360203d,ves_3e216d5e5a42,pinst_04f80ce04dc8,decommission,fire,0.588,,12.4,0.511,2026-02-27T00:00:00,1
sc_b826579b2db0,ves_3e216d5e5a42,pinst_08098ec47892,decommission,fire,0.548,,20.77,0.536,2026-02-08T00:00:00,1
sc_145da0b13ce4,ves_3e216d5e5a42,pinst_957473ecdf89,decommission,fire,0.833,,54.05,0.652,2026-01-15T00:00:00,1
sc_126f635f5e81,ves_3e216d5e5a42,pinst_3ff181354995,decommission,fire,0.679,,98.76,0.625,2026-03-06T00:00:00,1
sc_fbc38659b88f,ves_3e216d5e5a42,pinst_285fa86c1e96,decommission,fire,0.795,,41.12,0.668,2026-02-13T00:00:00,1
sc_66816bdfc423,ves_3e216d5e5a42,pinst_2cba1a1db47b,decommission,fire,0.252,,8.82,0.35,2026-03-01T00:00:00,0
sc_9017d98e7201,ves_3e626c2f9aa4,pinst_0dc88a9e9704,decommission,fire,0.432,,29.54,0.461,2026-02-08T00:00:00,0
sc_751ed2e4d05f,ves_3e626c2f9aa4,pinst_fef40a1dfd87,decommission,fire,0.568,,69.03,0.616,2026-01-20T00:00:00,1
sc_bde08ac9f1df,ves_3e626c2f9aa4,pinst_7726ad143d5f,decommission,fire,0.01,poor_condition,18.87,0.486,2026-02-19T00:00:00,0
sc_bc38a9b6dca5,ves_3e626c2f9aa4,pinst_ee98e706bce5,decommission,fire,0.01,poor_condition,15.82,0.514,2026-01-25T00:00:00,0
sc_a0ec1ac5c63b,ves_3e626c2f9aa4,pinst_7824d7d45634,decommission,fire,0.01,poor_condition,8.05,0.454,2026-01-18T00:00:00,0
sc_8cee879b8626,ves_3e626c2f9aa4,pinst_bdadf8df48fa,decommission,fire,0.01,poor_condition,3.05,0.45,2026-01-05T00:00:00,0
sc_52b98475049a,ves_3e626c2f9aa4,pinst_b6d5b533aeff,decommission,fire,0.038,poor_condition,62.24,0.47,2026-03-16T00:00:00,0
sc_dc9ad95630ed,ves_3e626c2f9aa4,pinst_106b859e2478,decommission,fire,0.282,,19.51,0.366,2026-01-15T00:00:00,0
sc_b46351771f16,ves_3e626c2f9aa4,pinst_aba3577e35e1,decommission,fire,0.105,poor_condition,153.1,0.361,2026-02-07T00:00:00,0
sc_ae9d7a81e588,ves_3e626c2f9aa4,pinst_506d9eeea529,decommission,fire,0.221,,23.3,0.511,2026-03-02T00:00:00,0
sc_75ba28a27739,ves_3e626c2f9aa4,pinst_0a45bc62d95c,decommission,fire,0.594,,24.74,0.505,2026-03-07T00:00:00,1
sc_2a30ade97416,ves_3e626c2f9aa4,pinst_4a50df5460f6,decommission,fire,0.383,,481.69,0.1,2026-02-15T00:00:00,0
sc_266a45af016f,ves_3e626c2f9aa4,pinst_ebd70fa01fa1,decommission,fire,0.36,,40.32,0.1,2026-03-22T00:00:00,0
sc_0762b8de7a2d,ves_3e626c2f9aa4,pinst_d920769dbd7b,decommission,fire,0.335,,1558.81,0.499,2026-02-21T00:00:00,0
sc_9d325e12bf81,ves_3e626c2f9aa4,pinst_d02015405c6d,decommission,fire,0.276,,7.15,0.511,2026-03-16T00:00:00,0
sc_c3d62bb471b4,ves_3e626c2f9aa4,pinst_5feb9d85ffc1,decommission,fire,0.43,,17.24,0.536,2026-02-19T00:00:00,0
sc_6a84cce795db,ves_3e626c2f9aa4,pinst_879cbcbe16ca,decommission,fire,0.337,,11.0,0.402,2026-02-22T00:00:00,0
sc_cfe018e9db1d,ves_3e626c2f9aa4,pinst_eb283fb01a44,decommission,fire,0.463,,55.75,0.475,2026-03-20T00:00:00,1
sc_910d1d06bfc4,ves_3e626c2f9aa4,pinst_704eccf61151,decommission,fire,0.192,,11.33,0.518,2026-03-04T00:00:00,0
sc_8b1b317cbc79,ves_3e626c2f9aa4,pinst_ad273d43a21c,decommission,fire,0.627,,185.12,0.35,2026-01-17T00:00:00,1
sc_94ae70ed4d4c,ves_3e626c2f9aa4,pinst_11aa1ac682ca,decommission,fire,0.693,,21.81,0.35,2026-01-20T00:00:00,1
sc_239a8335e4c6,ves_3e626c2f9aa4,pinst_5c02f61cc94b,decommission,fire,0.138,,5.51,0.489,2026-02-27T00:00:00,0
sc_deacfbbc49e6,ves_3e94bf50c8f6,pinst_d505a6a3c5d8,decommission,other,0.362,,25.95,0.461,2026-01-21T00:00:00,0
sc_221bff860909,ves_3e94bf50c8f6,pinst_df5f38de3f02,decommission,other,0.459,,44.76,0.466,2026-03-27T00:00:00,1
sc_497e3d126965,ves_3e94bf50c8f6,pinst_5533d193179e,decommission,other,0.034,failure_localization_penalty,11.69,0.386,2026-01-12T00:00:00,0
sc_383e17dab45c,ves_3e94bf50c8f6,pinst_24b417bd4545,decommission,other,0.104,failure_localization_penalty,13.59,0.414,2026-03-05T00:00:00,0
sc_566199da3bb2,ves_3e94bf50c8f6,pinst_8e542bb5e137,decommission,other,0.315,,12.68,0.354,2026-02-08T00:00:00,0
sc_5472c3759c18,ves_3e94bf50c8f6,pinst_4904e947fca4,decommission,other,0.585,,14.16,0.45,2026-01-06T00:00:00,1
sc_ca539077756b,ves_3e94bf50c8f6,pinst_d52c255b02be,decommission,other,0.346,,88.71,0.37,2026-01-07T00:00:00,0
sc_2cfeed861aa1,ves_3e94bf50c8f6,pinst_7110b209dedd,decommission,other,0.525,,56.72,0.2,2026-03-09T00:00:00,1
sc_4550ab9aeae7,ves_3e94bf50c8f6,pinst_1bdcea290dac,decommission,other,0.523,,49.45,0.2,2026-02-01T00:00:00,1
sc_e105539d953c,ves_3e94bf50c8f6,pinst_958a3ef44539,decommission,other,0.09,poor_condition,144.3,0.361,2026-02-16T00:00:00,0
sc_12959c70643f,ves_3e94bf50c8f6,pinst_32601bde5944,decommission,other,0.393,,9.72,0.366,2026-02-09T00:00:00,0
sc_7269d6c67364,ves_3e94bf50c8f6,pinst_efd445f629f6,decommission,other,0.471,,12.86,0.369,2026-01-16T00:00:00,1
sc_9f2940f04e4c,ves_3e94bf50c8f6,pinst_d5e83a18ad9f,decommission,other,0.662,,52.64,0.462,2026-03-06T00:00:00,1
sc_50bbffae5e03,ves_3e94bf50c8f6,pinst_0562f43f3bcc,decommission,other,0.646,,58.52,0.472,2026-03-19T00:00:00,1
sc_ddeb77867176,ves_3e94bf50c8f6,pinst_6660bb4dd05f,decommission,other,0.236,,30.49,0.1,2026-03-03T00:00:00,0
sc_6a31249762c9,ves_3e94bf50c8f6,pinst_e722521a14ee,decommission,other,0.645,,181.07,0.549,2026-02-12T00:00:00,1
sc_170efd55e156,ves_3e94bf50c8f6,pinst_74abd359d76c,decommission,other,0.24,,674.68,0.399,2026-01-05T00:00:00,0
sc_48c96f82d4b7,ves_3e94bf50c8f6,pinst_3a736677a549,decommission,other,0.507,,11.03,0.511,2026-02-04T00:00:00,1
sc_4430f45b6570,ves_3e94bf50c8f6,pinst_12a9124a34e7,decommission,other,0.319,,7.5,0.436,2026-02-28T00:00:00,0
sc_671e09031019,ves_3e94bf50c8f6,pinst_fbfff0edbce9,decommission,other,0.238,,8.77,0.402,2026-03-28T00:00:00,0
sc_9b49a643334b,ves_3e94bf50c8f6,pinst_cf5f330322d2,decommission,other,0.27,,20.55,0.375,2026-02-05T00:00:00,0
sc_d57f8b845810,ves_3e94bf50c8f6,pinst_2d592a007d28,decommission,other,0.552,,23.34,0.518,2026-03-11T00:00:00,1
sc_f25d560381c7,ves_3e94bf50c8f6,pinst_3259482dd701,decommission,other,0.305,,7.64,0.2,2026-03-15T00:00:00,0
sc_7a28f40f7510,ves_3ead4e12fdd4,pinst_641b2ce17bc7,decommission,submersion,0.708,,56.98,0.611,2026-02-02T00:00:00,1
sc_701d5ed86427,ves_3ead4e12fdd4,pinst_48fc6918cfa7,decommission,submersion,0.574,,69.63,0.616,2026-01-01T00:00:00,1
sc_6e3046eff65a,ves_3ead4e12fdd4,pinst_a2f7fb77c226,decommission,submersion,0.692,,131.12,0.636,2026-01-24T00:00:00,1
sc_92071387708b,ves_3ead4e12fdd4,pinst_aa9258de6653,decommission,submersion,0.593,,74.19,0.514,2026-03-22T00:00:00,1
sc_5a5471544075,ves_3ead4e12fdd4,pinst_84cd42513e85,decommission,submersion,0.806,,48.56,0.454,2026-02-24T00:00:00,1
sc_fd01e1eeeb56,ves_3ead4e12fdd4,pinst_c66ef3d03053,decommission,submersion,0.44,,11.35,0.45,2026-03-01T00:00:00,0
sc_8b7c77003a84,ves_3ead4e12fdd4,pinst_1cba689e5dd6,decommission,submersion,0.66,,269.32,0.47,2026-03-04T00:00:00,1
sc_b4bc2f2aeb97,ves_3ead4e12fdd4,pinst_c077c3212f5f,decommission,submersion,0.708,,94.36,0.35,2026-01-28T00:00:00,1
sc_8bcaf0779fb1,ves_3ead4e12fdd4,pinst_e8711c0a7d1a,decommission,submersion,0.678,,55.09,0.47,2026-01-27T00:00:00,1
sc_e3212c594aba,ves_3ead4e12fdd4,pinst_852d5fd36690,decommission,submersion,0.325,,531.57,0.461,2026-02-08T00:00:00,0
sc_3c431831e5bc,ves_3ead4e12fdd4,pinst_1331aa5000ad,decommission,submersion,0.404,,34.86,0.511,2026-03-06T00:00:00,0
sc_cec6da8e32e7,ves_3ead4e12fdd4,pinst_ed1cbc2ac9b9,decommission,submersion,0.693,,28.04,0.505,2026-02-27T00:00:00,1
sc_bf9c4f7c876c,ves_3ead4e12fdd4,pinst_de708cc25fa2,decommission,submersion,0.388,,486.44,0.1,2026-03-27T00:00:00,0
sc_4edc91ae5fe8,ves_3ead4e12fdd4,pinst_0709ecb8a6e5,decommission,submersion,0.569,,105.79,0.2,2026-02-11T00:00:00,1
sc_589d444e50c9,ves_3ead4e12fdd4,pinst_0eb05722a2aa,decommission,submersion,0.01,failure_localization_penalty,274.99,0.399,2026-02-03T00:00:00,0
sc_d7a9d2bc35a8,ves_3ead4e12fdd4,pinst_9df3cbcbcd07,decommission,submersion,0.198,,5.83,0.511,2026-03-06T00:00:00,0
sc_eb2af11b282e,ves_3ead4e12fdd4,pinst_56237d2d5ab6,decommission,submersion,0.854,,39.08,0.686,2026-01-06T00:00:00,1
sc_a6733ece35d6,ves_3ead4e12fdd4,pinst_7ebfcc6ad9fa,decommission,submersion,0.853,,55.15,0.652,2026-01-22T00:00:00,1
sc_b23bf67d4851,ves_3ead4e12fdd4,pinst_6659fa9535c1,decommission,submersion,0.789,,111.86,0.625,2026-02-28T00:00:00,1
sc_e1a5ec722a1c,ves_3ead4e12fdd4,pinst_ef4cd8080fb3,decommission,submersion,0.221,,16.1,0.668,2026-01-13T00:00:00,0
sc_b14213982cac,ves_3ead4e12fdd4,pinst_c7a793b22938,decommission,submersion,0.447,,108.71,0.2,2026-02-08T00:00:00,0
sc_97a99fe34612,ves_3f20828ebc95,pinst_1d20219230e5,decommission,fire,0.27,,21.28,0.461,2026-03-09T00:00:00,0
sc_229afdfde317,ves_3f20828ebc95,pinst_8b4364fee58b,decommission,fire,0.426,,42.3,0.466,2026-03-28T00:00:00,0
sc_b02227ad8a27,ves_3f20828ebc95,pinst_12e4a5b0765d,decommission,fire,0.01,poor_condition,10.16,0.386,2026-02-21T00:00:00,0
sc_e2a09c78588b,ves_3f20828ebc95,pinst_8fbb92c8c022,decommission,fire,0.01,poor_condition,8.52,0.414,2026-03-05T00:00:00,0
sc_887feb4e7f5f,ves_3f20828ebc95,pinst_e8b6c411294e,decommission,fire,0.01,poor_condition,4.33,0.354,2026-03-19T00:00:00,0
sc_ffa284214c47,ves_3f20828ebc95,pinst_96e133a6c8bf,decommission,fire,0.01,poor_condition,3.05,0.45,2026-02-28T00:00:00,0
sc_a82e3b57b0b4,ves_3f20828ebc95,pinst_9a529d89e38f,decommission,fire,0.058,poor_condition,68.73,0.47,2026-02-15T00:00:00,0
sc_8e1f0a9dd339,ves_3f20828ebc95,pinst_814ad610b6a6,decommission,fire,0.01,poor_condition,13.32,0.2,2026-03-21T00:00:00,0
sc_0dd6d62f78c7,ves_3f20828ebc95,pinst_0acb0e5b8fb8,decommission,fire,0.01,poor_condition,5.68,0.37,2026-01-11T00:00:00,0
sc_678d5cb9899b,ves_3f20828ebc95,pinst_0fe60cdcce74,decommission,fire,0.223,,224.25,0.361,2026-02-22T00:00:00,0
sc_a40e592e794b,ves_3f20828ebc95,pinst_5625c3b9fff8,decommission,fire,0.368,,17.55,0.411,2026-02-07T00:00:00,0
sc_eb66ff6dde4e,ves_3f20828ebc95,pinst_29566bcf04fc,decommission,fire,0.01,failure_localization_penalty,0.81,0.405,2026-01-25T00:00:00,0
sc_2a6233790e2d,ves_3f20828ebc95,pinst_9088bf2722af,decommission,fire,0.01,failure_localization_penalty,40.99,0.1,2026-03-14T00:00:00,0
sc_50fecfe7283b,ves_3f20828ebc95,pinst_f82fe0906403,decommission,fire,0.01,failure_localization_penalty,12.55,0.1,2026-02-05T00:00:00,0
sc_8eef4bb4b83a,ves_3f20828ebc95,pinst_e324b2e5ad78,decommission,fire,0.144,,145.16,0.399,2026-03-05T00:00:00,0
sc_de0641de4cdd,ves_3f20828ebc95,pinst_f1921b0a40a5,decommission,fire,0.448,,5.41,0.411,2026-02-17T00:00:00,0
sc_6b9c7849361d,ves_3f20828ebc95,pinst_d74ed054dd79,decommission,fire,0.11,poor_condition,53.74,0.1,2026-03-10T00:00:00,0
sc_fbf31b1def74,ves_3f20828ebc95,pinst_817a5d044d8b,decommission,fire,0.625,,23.05,0.536,2026-02-05T00:00:00,1
sc_354f91a93a0f,ves_3f20828ebc95,pinst_804780c53279,decommission,fire,0.256,,9.17,0.402,2026-03-24T00:00:00,0
sc_fd78a08db2a8,ves_3f20828ebc95,pinst_2d7491dcdd39,decommission,fire,0.612,,122.68,0.461,2026-03-12T00:00:00,1
sc_40c2a45b6a57,ves_3f20828ebc95,pinst_388b4e67e990,decommission,fire,0.401,,9.26,0.2,2026-02-25T00:00:00,0
sc_9c1fbceff12c,ves_3f5226e82282,pinst_408518fb2b57,decommission,rot,0.092,failure_localization_penalty,12.21,0.461,2026-01-23T00:00:00,0
sc_f2fd5e597452,ves_3f5226e82282,pinst_d46b0c8698ed,decommission,rot,0.01,failure_localization_penalty,11.66,0.466,2026-02-04T00:00:00,0
sc_c06a02569d5d,ves_3f5226e82282,pinst_327c457c8c76,decommission,rot,0.356,,32.41,0.386,2026-03-22T00:00:00,0
sc_5cd8db4c5f7a,ves_3f5226e82282,pinst_34678bba2ef0,decommission,rot,0.366,,27.72,0.414,2026-02-21T00:00:00,0
sc_f2ad189c2ffc,ves_3f5226e82282,pinst_5071c8fa474a,decommission,rot,0.632,,39.73,0.454,2026-02-16T00:00:00,1
sc_ac4d3dc68f1e,ves_3f5226e82282,pinst_db887bde2778,decommission,rot,0.632,,15.06,0.45,2026-03-23T00:00:00,1
sc_d56733ddac5e,ves_3f5226e82282,pinst_bf99006cb59c,decommission,rot,0.81,,319.66,0.47,2026-03-27T00:00:00,1
sc_737f373c820d,ves_3f5226e82282,pinst_56c05efb4529,decommission,rot,0.326,,21.53,0.366,2026-01-15T00:00:00,0
sc_0f65febf4628,ves_3f5226e82282,pinst_269f6cde8721,decommission,rot,0.01,failure_localization_penalty,95.65,0.361,2026-02-26T00:00:00,0
sc_4058ae3c82c4,ves_3f5226e82282,pinst_c3d31c825460,decommission,rot,0.359,,17.26,0.411,2026-02-03T00:00:00,0
sc_6fb3ccee1cf6,ves_3f5226e82282,pinst_826210af14e3,decommission,rot,0.395,,9.75,0.405,2026-01-22T00:00:00,0
sc_ff310ebf8a86,ves_3f5226e82282,pinst_c86add26b630,decommission,rot,0.353,,454.24,0.1,2026-02-08T00:00:00,0
sc_00decd1d7eaf,ves_3f5226e82282,pinst_41ccfc1e4353,decommission,rot,0.453,,47.73,0.1,2026-02-20T00:00:00,1
sc_eec25e720868,ves_3f5226e82282,pinst_9d4dbc34af7e,decommission,rot,0.334,,837.95,0.399,2026-02-16T00:00:00,0
sc_eb236329c069,ves_3f5226e82282,pinst_f97ccf36fb9c,decommission,rot,0.316,,4.21,0.411,2026-01-06T00:00:00,0
sc_ce18a39f6571,ves_3f5226e82282,pinst_5746e4351465,decommission,rot,0.306,,7.3,0.436,2026-03-24T00:00:00,0
sc_0b73c22e0a36,ves_3f5226e82282,pinst_dc22521f9be2,decommission,rot,0.62,,32.34,0.502,2026-01-05T00:00:00,1
sc_ae886fdeb7fd,ves_3f5226e82282,pinst_7c00b2fa8a00,decommission,rot,0.6,,68.29,0.475,2026-03-01T00:00:00,1
sc_ce088b4d9c26,ves_3f5226e82282,pinst_da45b8200ac7,decommission,rot,0.592,,24.68,0.518,2026-03-14T00:00:00,1
sc_ce72bae70bf6,ves_3f5226e82282,pinst_595500c5ef12,decommission,rot,0.035,failure_localization_penalty,33.49,0.2,2026-03-23T00:00:00,0
sc_7c1735d2d76c,ves_3f5226e82282,pinst_fd00da881baa,decommission,rot,0.273,,9.28,0.35,2026-03-04T00:00:00,0
sc_6cb1fdb7b7c9,ves_3f5226e82282,pinst_8f9e98c1581e,decommission,rot,0.533,,13.14,0.489,2026-01-26T00:00:00,1
sc_dcd60b267060,ves_3f763b32b4d1,pinst_cd5eaeee5ef1,decommission,other,0.451,,30.47,0.461,2026-03-05T00:00:00,1
sc_19ba48695b38,ves_3f763b32b4d1,pinst_03541e752504,decommission,other,0.566,,68.84,0.616,2026-03-09T00:00:00,1
sc_8a07fc1053bf,ves_3f763b32b4d1,pinst_13659122cb43,decommission,other,0.469,,73.69,0.486,2026-03-28T00:00:00,1
sc_7571b17e745c,ves_3f763b32b4d1,pinst_a570e331b0fe,decommission,other,0.593,,74.14,0.514,2026-01-03T00:00:00,1
sc_b56dd97ff366,ves_3f763b32b4d1,pinst_80be05ebf850,decommission,other,0.621,,39.15,0.454,2026-01-22T00:00:00,1
sc_92e8fd11207c,ves_3f763b32b4d1,pinst_d4d91faed9f4,decommission,other,0.422,,11.01,0.45,2026-03-03T00:00:00,0
sc_a1e3d031ba06,ves_3f763b32b4d1,pinst_abd92d248165,decommission,other,0.414,,17.0,0.402,2026-01-01T00:00:00,0
sc_f8a875123837,ves_3f763b32b4d1,pinst_0430fa1e3118,decommission,other,0.7,,145.88,0.2,2026-03-12T00:00:00,1
sc_e89f7b3bdb67,ves_3f763b32b4d1,pinst_c59f1b82927c,decommission,other,0.233,,230.63,0.361,2026-02-16T00:00:00,0
sc_297056db88bf,ves_3f763b32b4d1,pinst_25c5dcb33e4c,decommission,other,0.01,failure_localization_penalty,274.99,0.399,2026-02-22T00:00:00,0
sc_d1a76b236fec,ves_3f763b32b4d1,pinst_bc667396121c,decommission,other,0.21,,6.03,0.511,2026-01-06T00:00:00,0
sc_43184c33f93f,ves_3f763b32b4d1,pinst_63afe0e41caf,decommission,other,0.631,,23.25,0.536,2026-01-12T00:00:00,1
sc_ffcce28a6829,ves_3f763b32b4d1,pinst_a2847e6258f7,decommission,other,0.6,,31.53,0.502,2026-03-04T00:00:00,1
sc_e1dda48b5505,ves_3f763b32b4d1,pinst_0fb192207c62,decommission,other,0.656,,95.98,0.625,2026-03-22T00:00:00,1
sc_789c66e851c5,ves_3f763b32b4d1,pinst_044d701b4d2f,decommission,other,0.262,,13.67,0.518,2026-01-05T00:00:00,0
sc_78e81ccc2ab5,ves_3f763b32b4d1,pinst_f3182fc2bc01,decommission,other,0.563,,169.74,0.35,2026-03-08T00:00:00,1
sc_b95a489c3941,ves_3f763b32b4d1,pinst_d7014024c396,decommission,other,0.708,,18.87,0.35,2026-02-05T00:00:00,1
sc_347df16ae406,ves_3f763b32b4d1,pinst_7a3321d3be87,decommission,other,0.322,,4.88,0.389,2026-02-11T00:00:00,0
sc_7219900fef15,ves_3fd94b37c32b,pinst_a4cb7e8980a3,decommission,engine_failure,0.102,failure_localization_penalty,12.72,0.461,2026-03-17T00:00:00,0
sc_70ec1bce52b1,ves_3fd94b37c32b,pinst_69c45170817b,decommission,engine_failure,0.333,,46.37,0.616,2026-02-23T00:00:00,0
sc_8a4d0e4d1612,ves_3fd94b37c32b,pinst_d1fe6bebf5a7,decommission,engine_failure,0.719,,103.45,0.486,2026-03-11T00:00:00,1
sc_082d21b622e7,ves_3fd94b37c32b,pinst_fd51181bb549,decommission,engine_failure,0.593,,74.18,0.514,2026-01-05T00:00:00,1
sc_4536d2a609b4,ves_3fd94b37c32b,pinst_4cb742be6b9a,decommission,engine_failure,0.56,,36.02,0.454,2026-02-19T00:00:00,1
sc_90c7e4bef00b,ves_3fd94b37c32b,pinst_0fd66d2324d2,decommission,engine_failure,0.556,,13.59,0.45,2026-02-26T00:00:00,1
sc_e134442b33c1,ves_3fd94b37c32b,pinst_c5f5840f8508,decommission,engine_failure,0.642,,263.4,0.47,2026-01-04T00:00:00,1
sc_08beddd62957,ves_3fd94b37c32b,pinst_430db5d452c3,decommission,engine_failure,0.719,,73.08,0.2,2026-02-14T00:00:00,1
sc_012afa0a4cd0,ves_3fd94b37c32b,pinst_c3c8e46a51b7,decommission,engine_failure,0.543,,66.6,0.35,2026-02-03T00:00:00,1
sc_4d00e49ad239,ves_3fd94b37c32b,pinst_f9c94926c2e2,decommission,engine_failure,0.082,failure_localization_penalty,258.69,0.461,2026-03-17T00:00:00,0
sc_fe43e7c86bf0,ves_3fd94b37c32b,pinst_0c91e41cc28b,decommission,engine_failure,0.576,,24.15,0.466,2026-02-21T00:00:00,1
sc_9752d80f1588,ves_3fd94b37c32b,pinst_0d9269b15d95,decommission,engine_failure,0.595,,28.7,0.469,2026-03-06T00:00:00,1
sc_7f5a516949f4,ves_3fd94b37c32b,pinst_acd0f2c2889a,decommission,engine_failure,0.4,,35.6,0.462,2026-02-05T00:00:00,0
