work_order_id,vessel_id,opened_at,closed_at,odometer_engine_hours,primary_subsystem,symptom_codes,diagnosis_codes,repair_codes,severity,labour_hours,labour_rate,parts_cost,total_cost,warranty_claim,downtime_days,outcome_status,root_cause_flag,created_at,repair_decision_label,post_repair_estimated_value
wo_1ad29a4ddc1f,ves_2f2f595732aa,2020-10-08T14:00:00,2020-10-17T14:00:00,935,HULL,"[""through-hull seeping""]","[""HULL_DECK_CORE_ROT""]","[""REPAIR_DECK_CORE""]",3,52.1,117.38,119.6,7669.1,False,9,partial,True,2020-10-08T14:00:00,repair,57172.96
wo_928c47947554,ves_2f2f595732aa,2016-10-09T10:00:00,2016-10-19T10:00:00,3673,ELECTRICAL,"[""shore power breaker trips""]","[""ELEC_BATT_FAILURE""]","[""REPLACE_BATTERIES""]",3,3.4,165.21,329.82,890.79,False,10,partial,True,2016-10-09T10:00:00,repair,57172.96
wo_c54689a15ac8,ves_2f2f595732aa,2021-10-16T14:00:00,2021-10-27T14:00:00,2482,PROPULSION,"[""drive oil milky""]","[""PROP_CUTLASS_WEAR""]","[""REPLACE_CUTLASS_BRG""]",3,7.82,196.15,139.92,1673.32,False,11,fixed,True,2021-10-16T14:00:00,repair,57172.96
wo_0082118b1dea,ves_2f2f595732aa,2021-08-05T10:00:00,2021-09-07T10:00:00,6702,HULL,"[""soft deck near helm""]","[""HULL_STRINGER_DELAM""]","[""REPAIR_STRINGERS""]",5,142.39,167.84,2684.01,28367.2,False,33,fixed,True,2021-08-05T10:00:00,repair,50172.19
wo_8ee837f56c58,ves_2f2f595732aa,2019-08-01T16:00:00,2019-08-10T16:00:00,6558,PROPULSION,"[""prop slip/cavitation""]","[""PROP_CUTLASS_WEAR""]","[""REPLACE_CUTLASS_BRG""]",3,5.23,166.06,144.01,1012.13,False,9,fixed,True,2019-08-01T16:00:00,repair,57172.96
wo_958f9330071e,ves_2f2f595732aa,2026-03-23T11:00:00,2026-03-30T11:00:00,885,ENGINE,"[""coolant temp high""]","[""ENG_HEAD_GASKET""]","[""REBUILD_TOP_END""]",5,49.82,160.23,366.21,8423.74,False,7,deferred,True,2026-03-23T11:00:00,repair,50172.19
wo_d20a5b1357da,ves_2f2f595732aa,2019-06-13T12:00:00,2019-06-25T12:00:00,5868,FUEL,"[""poor idle""]","[""FUEL_LINE_CRACK""]","[""REPLACE_FUEL_LINES""]",3,6.05,158.51,112.88,1071.2,False,12,fixed,True,2019-06-13T12:00:00,repair,57172.96
wo_e63fc60da811,ves_2f2f595732aa,2022-10-04T14:00:00,2022-10-14T14:00:00,2112,AUX,"[""freshwater pump cycles""]","[""SAN_HOSE_PERMEATION""]","[""REPLACE_SAN_HOSE""]",3,10.71,164.01,290.7,2047.91,True,10,fixed,True,2022-10-04T14:00:00,repair,57172.96
wo_049f7da984e6,ves_2f2f595732aa,2026-05-24T13:00:00,2026-05-28T13:00:00,1102,ENGINE,"[""coolant temp high""]","[""ENG_SENSOR_FAIL""]","[""REPLACE_SENSOR""]",3,1.6,166.25,96.18,362.87,True,4,fixed,True,2026-05-24T13:00:00,repair,57172.96
wo_29d7195c8995,ves_2f2f595732aa,2014-05-25T12:00:00,2014-06-10T12:00:00,941,ENGINE,"[""loss of power at WOT""]","[""ENG_LOW_COMPRESSION""]","[""REPOWER_ENGINE""]",5,48.22,169.32,16412.63,24749.35,False,16,deferred,True,2014-05-25T12:00:00,repair,50172.19
wo_44a72d3bf1b0,ves_2f2f595732aa,2022-11-16T13:00:00,2022-12-10T13:00:00,5978,HULL,"[""soft deck near helm""]","[""HULL_DECK_CORE_ROT""]","[""REPAIR_DECK_CORE""]",3,84.88,183.06,129.24,17054.03,False,24,partial,True,2022-11-16T13:00:00,repair,57172.96
wo_575b14578e90,ves_3d0b42a14fd9,2019-11-09T15:00:00,2019-11-19T15:00:00,5110,HULL,"[""through-hull seeping""]","[""HULL_OSMOSIS_BLISTERING""]","[""REPAIR_OSMOSIS""]",3,91.08,152.75,120.15,14478.67,False,10,deferred,True,2019-11-09T15:00:00,repair,21875.17
wo_7b812dcf9fd9,ves_3d0b42a14fd9,2019-03-05T11:00:00,2019-03-11T11:00:00,974,FUEL,"[""won\u2019t stay primed""]","[""FUEL_INJECTOR_CLOG""]","[""CLEAN_INJECTORS""]",3,4.17,155.65,851.46,1500.43,False,6,partial,True,2019-03-05T11:00:00,repair,21875.17
wo_5e992f250545,ves_3d0b42a14fd9,2020-07-04T15:00:00,2020-07-14T15:00:00,6887,ELECTRICAL,"[""corroded battery terminal""]","[""ELEC_CHAFE_SHORT""]","[""REWIRE_SECTION""]",5,27.91,185.22,988.11,6158.12,False,10,fixed,True,2020-07-04T15:00:00,repair,19196.58
wo_093790636af2,ves_65d8a621d6a4,2018-12-08T11:00:00,2018-12-08T11:00:00,294,ENGINE,"[""loss of power at WOT""]","[""EXH_RISER_LEAK_BACKFLOW""]","[""REPLACE_EXHAUST_RISERS""]",3,6.23,166.22,1385.37,2421.27,False,0,deferred,True,2018-12-08T11:00:00,repair,17994.61
wo_a77ff9fbd296,ves_65d8a621d6a4,2019-01-19T08:00:00,2019-01-28T08:00:00,281,FUEL,"[""engine surges under load""]","[""FUEL_LINE_CRACK""]","[""REPLACE_FUEL_LINES""]",3,2.28,157.39,123.66,482.99,True,9,fixed,True,2019-01-19T08:00:00,repair,17994.61
wo_893de549517b,ves_65d8a621d6a4,2026-10-06T12:00:00,2026-10-11T12:00:00,110,FUEL,"[""engine surges under load""]","[""FUEL_PUMP_FAIL""]","[""REPLACE_FUEL_PUMP""]",3,3.32,116.17,446.96,833.14,False,5,partial,True,2026-10-06T12:00:00,repair,17994.61
wo_feb3b0319aaa,ves_65d8a621d6a4,2023-04-16T15:00:00,2023-04-22T15:00:00,189,ENGINE,"[""low oil pressure""]","[""ENG_SENSOR_FAIL""]","[""REPLACE_SENSOR""]",3,1.08,134.48,89.19,234.38,False,6,fixed,True,2023-04-16T15:00:00,repair,17994.61
wo_81e851e040a1,ves_c0b66ed6eaad,2026-12-07T15:00:00,2026-12-18T15:00:00,619,FUEL,"[""poor idle""]","[""FUEL_WATER_CONTAM""]","[""REPLACE_FILTER_SEPARATOR"", ""TANK_CLEAN""]",3,13.9,151.1,89.43,2189.28,False,11,fixed,True,2026-12-07T15:00:00,repair,6287.52
wo_d5de7485d193,ves_c0b66ed6eaad,2026-07-14T11:00:00,2026-07-22T11:00:00,1085,PROPULSION,"[""lower unit noisy""]","[""OB_LOWER_UNIT_WATER_INTRUSION""]","[""RESEAL_LOWER_UNIT"", ""REPLACE_GEAR_OIL""]",3,6.65,107.38,92.47,806.63,False,8,fixed,True,2026-07-14T11:00:00,repair,6287.52
wo_0e62f4be46cd,ves_7d4ac220ed4e,2016-09-13T08:00:00,2016-09-26T08:00:00,234,STEERING,"[""cylinder seepage""]","[""STEER_SEAL_FAIL""]","[""REBUILD_CYLINDER""]",5,8.68,140.84,572.99,1794.79,True,13,fixed,True,2016-09-13T08:00:00,repair,17980.98
wo_4e12d37aaf51,ves_7d4ac220ed4e,2017-11-13T15:00:00,2017-11-16T15:00:00,394,NAV,"[""depth sounder no reading""]","[""N2K_NETWORK_FAULT""]","[""REPAIR_N2K_BACKBONE""]",3,1.75,185.64,139.78,464.33,False,3,fixed,True,2017-11-13T15:00:00,repair,20489.96
wo_4b7f18418bee,ves_7d4ac220ed4e,2020-01-18T12:00:00,2020-02-10T12:00:00,449,ENGINE,"[""low oil pressure""]","[""ENG_LOW_COMPRESSION""]","[""REPOWER_ENGINE""]",5,85.59,183.07,9122.47,24970.91,False,23,total_loss,True,2020-01-18T12:00:00,decommission,17980.98
wo_d700205d5570,ves_7d4ac220ed4e,2024-10-25T13:00:00,2024-11-14T13:00:00,58,FUEL,"[""won\u2019t stay primed""]","[""FUEL_WATER_CONTAM""]","[""REPLACE_FILTER_SEPARATOR"", ""TANK_CLEAN""]",3,6.83,193.89,80.9,1405.5,True,20,partial,True,2024-10-25T13:00:00,repair,20489.96
wo_6910b4e4e08c,ves_3d8b33b1e558,2016-04-22T16:00:00,2016-04-27T16:00:00,404,ELECTRICAL,"[""intermittent helm power""]","[""ELEC_BATT_FAILURE""]","[""REPLACE_BATTERIES""]",3,1.55,206.57,348.85,669.27,False,5,fixed,True,2016-04-22T16:00:00,repair,7719.75
wo_26bc168ee646,ves_3d8b33b1e558,2018-05-09T16:00:00,2018-05-24T16:00:00,2580,ELECTRICAL,"[""house bank not charging""]","[""ELEC_STRAY_CURRENT""]","[""ELECTRICAL_FAULT_FIND""]",3,9.07,140.92,0.0,1277.76,False,15,fixed,True,2018-05-09T16:00:00,repair,7719.75
wo_2c0a8f8f9b4c,ves_3d8b33b1e558,2024-01-22T11:00:00,2024-01-25T11:00:00,2078,AUX,"[""bilge pump inop""]","[""PLUMB_PUMP_FAIL""]","[""REPLACE_WATER_PUMP""]",3,1.34,116.19,148.74,304.85,False,3,partial,True,2024-01-22T11:00:00,repair,7719.75
wo_ddce6cdeedeb,ves_3d8b33b1e558,2022-08-25T14:00:00,2022-08-25T14:00:00,2151,NAV,"[""MFD reboots randomly""]","[""ELEC_ANTENNA_FAIL""]","[""REPLACE_ANTENNA""]",3,1.17,179.89,0.0,211.14,False,0,fixed,True,2022-08-25T14:00:00,repair,7719.75
wo_ab1dd376dc3f,ves_3d8b33b1e558,2020-07-07T11:00:00,2020-07-09T11:00:00,1658,AUX,"[""bilge pump inop""]","[""PLUMB_PUMP_FAIL""]","[""REPLACE_WATER_PUMP""]",3,1.83,187.74,138.28,481.8,False,2,fixed,True,2020-07-07T11:00:00,repair,7719.75
wo_ccb3538bdc5e,ves_3d8b33b1e558,2017-09-10T08:00:00,2017-09-23T08:00:00,1741,ENGINE,"[""coolant temp high""]","[""ENG_LOW_COMPRESSION""]","[""REPOWER_ENGINE""]",5,62.03,179.48,9900.39,21141.36,False,13,deferred,True,2017-09-10T08:00:00,repair,6774.48
wo_44b8b2b60130,ves_f13d09e747f1,2022-05-05T09:00:00,2022-05-11T09:00:00,368,ELECTRICAL,"[""shore power breaker trips""]","[""ELEC_STRAY_CURRENT""]","[""ELECTRICAL_FAULT_FIND""]",3,9.37,178.72,0.0,1673.73,False,6,deferred,True,2022-05-05T09:00:00,repair,19058.56
wo_4195adc55de7,ves_2b796123e603,2022-02-09T12:00:00,2022-02-17T12:00:00,1363,AUX,"[""macerator jammed""]","[""PLUMB_PUMP_FAIL""]","[""REPLACE_WATER_PUMP""]",3,2.95,119.04,136.09,486.78,False,8,fixed,True,2022-02-09T12:00:00,repair,1176.0
wo_a8073caa8e20,ves_2b796123e603,2026-08-03T08:00:00,2026-08-13T08:00:00,365,HULL,"[""stress crack at stringer tabbing""]","[""HULL_OSMOSIS_BLISTERING""]","[""REPAIR_OSMOSIS""]",3,79.7,129.32,123.8,10756.93,False,10,total_loss,True,2026-08-03T08:00:00,decommission,1176.0
wo_f7e06218514b,ves_2b796123e603,2018-05-14T12:00:00,2018-05-23T12:00:00,1309,AUX,"[""bilge pump inop""]","[""HVAC_RAW_WATER_FLOW""]","[""CLEAN_AC_STRAINER""]",3,1.39,193.93,386.39,656.37,False,9,fixed,True,2018-05-14T12:00:00,repair,1176.0
wo_37894120cc22,ves_2b796123e603,2018-07-08T10:00:00,2018-07-14T10:00:00,455,PROPULSION,"[""prop slip/cavitation""]","[""OB_LOWER_UNIT_WATER_INTRUSION""]","[""RESEAL_LOWER_UNIT"", ""REPLACE_GEAR_OIL""]",3,6.89,151.18,88.58,1130.2,True,6,fixed,True,2018-07-08T10:00:00,borderline,1176.0
wo_e682c05b86de,ves_2b796123e603,2016-09-03T09:00:00,2016-09-25T09:00:00,410,HULL,"[""through-hull seeping""]","[""HULL_TRANSOM_ROT""]","[""REPAIR_TRANSOM""]",5,81.91,164.31,3241.68,16897.82,False,22,partial,True,2016-09-03T09:00:00,repair,1032.0
wo_1d9b905e289f,ves_2b796123e603,2018-03-03T09:00:00,2018-03-12T09:00:00,496,STEERING,"[""cylinder seepage""]","[""STEER_HOSE_LEAK""]","[""REPLACE_STEERING_HOSE"", ""BLEED_HYDRAULICS""]",5,5.02,186.27,177.79,1113.29,False,9,deferred,True,2018-03-03T09:00:00,borderline,1032.0
wo_fc8ac7d91c84,ves_2d805a28589c,2020-06-17T08:00:00,2020-06-23T08:00:00,490,PROPULSION,"[""drive oil milky""]","[""PROP_CUTLASS_WEAR""]","[""REPLACE_CUTLASS_BRG""]",3,10.12,194.04,132.48,2095.64,False,6,fixed,True,2020-06-17T08:00:00,repair,111347.79
wo_075fde2ddd42,ves_2d805a28589c,2016-07-20T13:00:00,2016-08-01T13:00:00,110,NAV,"[""depth sounder no reading""]","[""NAV_DISPLAY_FAIL""]","[""REPLACE_MFD""]",3,2.93,143.86,895.92,1317.27,False,12,fixed,True,2016-07-20T13:00:00,repair,111347.79
wo_51952ef43f58,ves_2d805a28589c,2018-03-21T10:00:00,2018-03-21T10:00:00,466,ELECTRICAL,"[""corroded battery terminal""]","[""ELEC_BATT_FAILURE""]","[""REPLACE_BATTERIES""]",3,2.32,181.57,1836.33,2257.7,False,0,fixed,True,2018-03-21T10:00:00,repair,111347.79
wo_05c4c90c2016,ves_2d805a28589c,2017-04-19T10:00:00,2017-04-23T10:00:00,508,STEERING,"[""cable binds at lock""]","[""STEER_AIR_IN_SYSTEM""]","[""BLEED_HYDRAULICS""]",3,1.22,192.35,0.0,234.81,False,4,fixed,True,2017-04-19T10:00:00,repair,111347.79
wo_e1c4502c5f42,ves_b77b2a37b9a8,2025-07-01T12:00:00,2025-07-07T12:00:00,163,PROPULSION,"[""drive oil milky""]","[""JET_WEAR_RING_CLEARANCE""]","[""REPLACE_WEAR_RING""]",3,4.74,153.04,166.08,891.22,False,6,fixed,True,2025-07-01T12:00:00,repair,17791.24
wo_53b9342e7642,ves_b77b2a37b9a8,2015-02-15T15:00:00,2015-02-23T15:00:00,436,ENGINE,"[""coolant temp high""]","[""EXH_RISER_LEAK_BACKFLOW""]","[""REPLACE_EXHAUST_RISERS""]",3,6.78,154.39,1281.95,2329.47,False,8,fixed,True,2015-02-15T15:00:00,repair,17791.24
wo_9656fcdb1d5a,ves_0d1721f73b37,2026-06-07T10:00:00,2026-06-24T10:00:00,34,FUEL,"[""fuel smell in bilge""]","[""FUEL_WATER_CONTAM""]","[""REPLACE_FILTER_SEPARATOR"", ""TANK_CLEAN""]",3,13.44,208.59,79.49,2882.51,False,17,fixed,True,2026-06-07T10:00:00,repair,33477.61
wo_963ec9dc2365,ves_0d1721f73b37,2026-05-10T13:00:00,2026-06-08T13:00:00,71,ELECTRICAL,"[""house bank not charging""]","[""ELEC_CHAFE_SHORT""]","[""REWIRE_SECTION""]",5,36.59,173.18,995.26,7331.42,False,29,fixed,True,2026-05-10T13:00:00,repair,29378.31
wo_679f5bb10b76,ves_0d1721f73b37,2023-04-03T08:00:00,2023-04-13T08:00:00,75,NAV,"[""autopilot hunts off course""]","[""NAV_DISPLAY_FAIL""]","[""REPLACE_MFD""]",3,2.76,127.48,938.87,1291.25,False,10,fixed,True,2023-04-03T08:00:00,repair,33477.61
wo_8704495a3742,ves_0d1721f73b37,2026-03-19T10:00:00,2026-04-05T10:00:00,114,ELECTRICAL,"[""corroded battery terminal""]","[""ELEC_CHAFE_SHORT""]","[""REWIRE_SECTION""]",5,34.54,159.56,51.86,5562.83,False,17,fixed,True,2026-03-19T10:00:00,repair,29378.31
wo_5e64435fe16d,ves_ff324bfc103f,2023-11-18T10:00:00,2023-11-25T10:00:00,579,STEERING,"[""helm feels spongy""]","[""STEER_AIR_IN_SYSTEM""]","[""BLEED_HYDRAULICS""]",3,1.15,203.95,0.0,235.1,False,7,fixed,True,2023-11-18T10:00:00,repair,13026.64
wo_9fb3b248d937,ves_ff324bfc103f,2020-06-21T10:00:00,2020-06-28T10:00:00,564,STEERING,"[""helm feels spongy""]","[""STEER_HOSE_LEAK""]","[""REPLACE_STEERING_HOSE"", ""BLEED_HYDRAULICS""]",5,6.37,210.38,376.62,1717.65,False,7,fixed,True,2020-06-21T10:00:00,repair,11431.54
wo_12b63584ac92,ves_ff324bfc103f,2022-09-04T15:00:00,2022-09-15T15:00:00,231,ENGINE,"[""coolant temp high""]","[""ENG_HEAD_GASKET""]","[""REBUILD_TOP_END""]",5,28.91,157.01,225.49,4930.47,False,11,fixed,True,2022-09-04T15:00:00,repair,11431.54
wo_893b77f948e4,ves_ff324bfc103f,2016-03-21T14:00:00,2016-03-29T14:00:00,468,AUX,"[""AC raw-water flow low""]","[""BILGE_PUMP_FAIL""]","[""REPLACE_BILGE_PUMP""]",3,2.59,181.36,144.73,614.18,False,8,fixed,True,2016-03-21T14:00:00,repair,13026.64
wo_6e66473f7168,ves_ff324bfc103f,2018-11-18T10:00:00,2018-11-18T10:00:00,400,ELECTRICAL,"[""intermittent helm power""]","[""ELEC_CORROSION_TERMINAL""]","[""CLEAN_RETERM_CONNECTORS""]",3,3.97,163.7,0.0,649.44,False,0,partial,True,2018-11-18T10:00:00,repair,13026.64
wo_0e0fb02539ed,ves_ff324bfc103f,2023-12-08T08:00:00,2023-12-21T08:00:00,635,NAV,"[""N2K network offline""]","[""NAV_DISPLAY_FAIL""]","[""REPLACE_MFD""]",3,1.51,222.71,923.12,1259.01,False,13,fixed,True,2023-12-08T08:00:00,repair,13026.64
wo_1fe16002c30b,ves_ec52c3c201ce,2016-09-01T09:00:00,2016-09-02T09:00:00,7023,ENGINE,"[""coolant temp high""]","[""EXH_RISER_LEAK_BACKFLOW""]","[""REPLACE_EXHAUST_RISERS""]",3,8.04,164.02,1337.19,2655.91,False,1,partial,True,2016-09-01T09:00:00,repair,13696.69
wo_19359f84ebf8,ves_ec52c3c201ce,2021-01-20T13:00:00,2021-02-14T13:00:00,7655,HULL,"[""water intrusion around transom""]","[""HULL_TRANSOM_ROT""]","[""REPAIR_TRANSOM""]",5,178.2,140.96,128.86,25825.15,False,25,partial,True,2021-01-20T13:00:00,repair,12019.54
wo_33b0a4a8bad4,ves_ec52c3c201ce,2017-06-05T14:00:00,2017-06-18T14:00:00,2742,PROPULSION,"[""lower unit noisy""]","[""PROP_BENT_SHAFT""]","[""REPAIR_SHAFT_ALIGN""]",3,14.45,166.82,1642.8,4053.34,False,13,fixed,True,2017-06-05T14:00:00,repair,13696.69
wo_bf69f424351f,ves_ec52c3c201ce,2020-01-17T13:00:00,2020-02-02T13:00:00,1346,ENGINE,"[""low oil pressure""]","[""ENG_HEAD_GASKET""]","[""REBUILD_TOP_END""]",5,26.6,181.56,323.67,5265.63,False,16,partial,True,2020-01-17T13:00:00,repair,12019.54
wo_99b79281a203,ves_ec52c3c201ce,2024-01-01T12:00:00,2024-01-11T12:00:00,1795,PROPULSION,"[""vibration underway""]","[""PROP_BELLOWS_BREACH""]","[""REPAIR_BELLOWS"", ""REPAIR_GIMBAL""]",3,26.22,176.44,315.51,4941.3,True,10,fixed,True,2024-01-01T12:00:00,repair,13696.69
wo_6859d795e6ac,ves_ec52c3c201ce,2017-11-21T09:00:00,2017-11-25T09:00:00,7822,NAV,"[""MFD reboots randomly""]","[""ELEC_ANTENNA_FAIL""]","[""REPLACE_ANTENNA""]",3,1.03,147.57,0.0,152.73,True,4,fixed,True,2017-11-21T09:00:00,repair,13696.69
wo_dd6e5967b3d3,ves_ec52c3c201ce,2018-05-23T13:00:00,2018-05-28T13:00:00,1992,ENGINE,"[""loss of power at WOT""]","[""EXH_RISER_LEAK_BACKFLOW""]","[""REPLACE_EXHAUST_RISERS""]",3,8.67,206.3,1388.28,3177.22,False,5,fixed,True,2018-05-23T13:00:00,repair,13696.69
wo_487fcd3d5c5a,ves_ec52c3c201ce,2025-04-12T08:00:00,2025-04-17T08:00:00,4512,ENGINE,"[""coolant temp high""]","[""EXH_RISER_LEAK_BACKFLOW""]","[""REPLACE_EXHAUST_RISERS""]",3,5.93,168.66,1300.14,2300.83,False,5,deferred,True,2025-04-12T08:00:00,repair,13696.69
wo_4defa2f31643,ves_ec52c3c201ce,2018-01-06T13:00:00,2018-01-12T13:00:00,8309,HULL,"[""water intrusion around transom""]","[""HULL_THROUGH_HULL_LEAK""]","[""REPAIR_THROUGH_HULL""]",3,5.61,152.02,225.72,1400.89,False,6,fixed,True,2018-01-06T13:00:00,repair,13696.69
wo_89ac8ae9b1f3,ves_1b2652e02fb2,2024-05-02T12:00:00,2024-05-05T12:00:00,2572,AUX,"[""head odor persistent""]","[""HVAC_RAW_WATER_FLOW""]","[""CLEAN_AC_STRAINER""]",3,1.73,163.34,365.71,648.63,False,3,fixed,True,2024-05-02T12:00:00,repair,7890.92
wo_18ea49bf52dc,ves_1b2652e02fb2,2018-11-07T12:00:00,2018-11-19T12:00:00,1162,AUX,"[""freshwater pump cycles""]","[""HVAC_RAW_WATER_FLOW""]","[""CLEAN_AC_STRAINER""]",3,1.06,185.89,383.86,580.12,False,12,fixed,True,2018-11-07T12:00:00,repair,7890.92
wo_4c60484c250d,ves_1b2652e02fb2,2022-09-11T15:00:00,2022-10-02T15:00:00,2592,ENGINE,"[""overheat alarm""]","[""ENG_HEAD_GASKET""]","[""REBUILD_TOP_END""]",5,44.01,155.57,206.86,7177.57,False,21,partial,True,2022-09-11T15:00:00,borderline,6924.69
wo_617af99d1d7c,ves_388b460a8459,2017-10-10T13:00:00,2017-10-24T13:00:00,2267,HULL,"[""water intrusion around transom""]","[""HULL_THROUGH_HULL_LEAK""]","[""REPAIR_THROUGH_HULL""]",3,5.67,160.13,154.17,1800.67,False,14,deferred,True,2017-10-10T13:00:00,borderline,2534.28
wo_434d90c09d8a,ves_388b460a8459,2016-04-17T14:00:00,2016-04-27T14:00:00,4629,ENGINE,"[""low oil pressure""]","[""ENG_HEAD_GASKET""]","[""REBUILD_TOP_END""]",5,39.38,153.59,193.33,6432.95,False,10,total_loss,True,2016-04-17T14:00:00,decommission,2223.96
wo_0e825b9e791b,ves_388b460a8459,2020-05-14T09:00:00,2020-05-14T09:00:00,5799,NAV,"[""depth sounder no reading""]","[""NAV_SENSOR_FAIL""]","[""REPLACE_DEPTH_SENSOR""]",3,3.33,102.73,186.25,528.57,False,0,fixed,True,2020-05-14T09:00:00,repair,2534.28
wo_9fcd2523b482,ves_388b460a8459,2014-06-07T11:00:00,2014-06-08T11:00:00,3295,ENGINE,"[""hard start cold""]","[""ENG_OVERHEAT_IMPELLER""]","[""REPLACE_IMPELLER"", ""REPLACE_THERMOSTAT""]",4,3.85,161.63,216.17,1065.66,False,1,deferred,True,2014-06-07T11:00:00,repair,2404.98
wo_f62d622002ef,ves_388b460a8459,2020-06-12T10:00:00,2020-06-26T10:00:00,4564,AUX,"[""freshwater pump cycles""]","[""SAN_HOSE_PERMEATION""]","[""REPLACE_SAN_HOSE""]",3,9.31,194.06,144.62,1950.39,False,14,partial,True,2020-06-12T10:00:00,borderline,2534.28
wo_aeee6b70ee8d,ves_388b460a8459,2021-09-08T13:00:00,2021-09-23T13:00:00,3275,ENGINE,"[""overheat alarm""]","[""ENG_OVERHEAT_IMPELLER""]","[""REPLACE_IMPELLER"", ""REPLACE_THERMOSTAT""]",4,6.54,128.96,225.66,1253.96,False,15,fixed,True,2021-09-08T13:00:00,repair,2404.98
wo_4c6712255a87,ves_388b460a8459,2022-06-06T12:00:00,2022-06-15T12:00:00,3430,ENGINE,"[""overheat alarm""]","[""ENG_HEAD_GASKET""]","[""REBUILD_TOP_END""]",5,37.28,173.15,212.98,6728.13,False,9,total_loss,True,2022-06-06T12:00:00,decommission,2223.96
wo_e1ae6ac317d6,ves_388b460a8459,2019-02-05T15:00:00,2019-02-11T15:00:00,4033,FUEL,"[""water in separator""]","[""FUEL_INJECTOR_CLOG""]","[""CLEAN_INJECTORS""]",3,4.02,142.54,898.0,1470.54,False,6,fixed,True,2019-02-05T15:00:00,repair,2534.28
wo_ba7f52ce2cfe,ves_388b460a8459,2023-04-23T08:00:00,2023-05-01T08:00:00,5125,ENGINE,"[""hard start cold""]","[""ENG_OVERHEAT_IMPELLER""]","[""REPLACE_IMPELLER"", ""REPLACE_THERMOSTAT""]",4,7.0,156.01,214.74,1544.42,False,8,partial,True,2023-04-23T08:00:00,repair,2404.98
wo_4faca94529ac,ves_388b460a8459,2019-07-01T11:00:00,2019-07-10T11:00:00,2824,ELECTRICAL,"[""bilge alarm false trigger""]","[""ELEC_BATT_FAILURE""]","[""REPLACE_BATTERIES""]",3,2.11,118.99,1072.15,1323.77,False,9,fixed,True,2019-07-01T11:00:00,repair,2534.28
wo_2f53161a4426,ves_388b460a8459,2024-10-12T08:00:00,2024-10-18T08:00:00,4749,ENGINE,"[""overheat alarm""]","[""EXH_RISER_LEAK_BACKFLOW""]","[""REPLACE_EXHAUST_RISERS""]",3,7.43,157.17,1322.87,2491.12,False,6,partial,True,2024-10-12T08:00:00,repair,2534.28
wo_8c714281baf0,ves_388b460a8459,2014-05-06T08:00:00,2014-05-20T08:00:00,1986,ELECTRICAL,"[""shore power breaker trips""]","[""ELEC_CHAFE_SHORT""]","[""REWIRE_SECTION""]",5,30.94,181.32,56.63,5666.54,False,14,total_loss,True,2014-05-06T08:00:00,decommission,2223.96
wo_a7e748607b04,ves_541cea6f9eff,2016-03-16T14:00:00,2016-03-22T14:00:00,4280,NAV,"[""VHF transmit weak""]","[""NAV_DISPLAY_FAIL""]","[""REPLACE_MFD""]",3,2.54,209.34,876.01,1407.44,True,6,deferred,True,2016-03-16T14:00:00,repair,13232.08
wo_f9bf5f1b8b0f,ves_541cea6f9eff,2016-08-12T12:00:00,2016-09-03T12:00:00,4072,HULL,"[""soft deck near helm""]","[""HULL_OSMOSIS_BLISTERING""]","[""REPAIR_OSMOSIS""]",3,42.41,141.95,113.31,6972.76,False,22,fixed,True,2016-08-12T12:00:00,repair,13232.08
wo_37702480e290,ves_541cea6f9eff,2020-02-21T12:00:00,2020-02-23T12:00:00,3252,ELECTRICAL,"[""corroded battery terminal""]","[""ELEC_STRAY_CURRENT""]","[""ELECTRICAL_FAULT_FIND""]",3,6.58,194.36,0.0,1279.02,False,2,fixed,True,2020-02-21T12:00:00,repair,13232.08
wo_aa95ba8d98e2,ves_541cea6f9eff,2024-07-20T16:00:00,2024-07-29T16:00:00,2355,ENGINE,"[""low oil pressure""]","[""EXH_RISER_LEAK_BACKFLOW""]","[""REPLACE_EXHAUST_RISERS""]",3,11.73,137.75,1253.61,2869.0,False,9,fixed,True,2024-07-20T16:00:00,repair,13232.08
wo_962434633a64,ves_ceb944d9bad8,2021-11-12T09:00:00,2021-11-19T09:00:00,814,FUEL,"[""fuel smell in bilge""]","[""FUEL_PUMP_FAIL""]","[""REPLACE_FUEL_PUMP""]",3,2.24,189.68,247.43,672.79,False,7,fixed,True,2021-11-12T09:00:00,repair,8481.69
wo_2a5fcd1aa956,ves_ceb944d9bad8,2020-07-15T10:00:00,2020-07-16T10:00:00,573,ENGINE,"[""hard start cold""]","[""EXH_RISER_LEAK_BACKFLOW""]","[""REPLACE_EXHAUST_RISERS""]",3,7.6,175.79,1199.42,2535.27,False,1,fixed,True,2020-07-15T10:00:00,repair,8481.69
wo_38f99efbceda,ves_ceb944d9bad8,2024-10-14T10:00:00,2024-10-24T10:00:00,1361,PROPULSION,"[""bellows leak observed""]","[""PROP_BELLOWS_BREACH""]","[""REPAIR_BELLOWS"", ""REPAIR_GIMBAL""]",3,27.31,148.35,297.39,4348.59,False,10,fixed,True,2024-10-14T10:00:00,repair,8481.69
wo_9b978e29104b,ves_ceb944d9bad8,2018-01-10T11:00:00,2018-01-13T11:00:00,2383,ENGINE,"[""low oil pressure""]","[""ENG_SENSOR_FAIL""]","[""REPLACE_SENSOR""]",3,1.34,221.19,91.48,387.86,False,3,deferred,True,2018-01-10T11:00:00,repair,8481.69
