service_event_id,vessel_id,service_date,service_type,subsystem,engine_hours,cost,performed_by,documentation_quality,created_at
svc_59fcfeff5f87,ves_7b26a8c33926,2014-07-14,bottom_paint,HULL,2239,1303.45,yard,1,2014-07-14T00:00:00
svc_9991e70cbe44,ves_7b26a8c33926,2016-11-20,battery_replace,ELECTRICAL,1088,747.82,dealer,3,2016-11-20T00:00:00
svc_796dd1e17930,ves_7b26a8c33926,2014-07-21,winterize,AUX,253,1451.14,yard,1,2014-07-21T00:00:00
svc_89a493fe1dc4,ves_7b26a8c33926,2024-08-03,oil_change,ENGINE,818,196.76,unknown,3,2024-08-03T00:00:00
svc_ab74d58127c2,ves_7b26a8c33926,2000-02-04,bottom_paint,HULL,2223,1322.32,yard,3,2000-02-04T00:00:00
svc_897318404eda,ves_7b26a8c33926,2013-12-15,inspection,HULL,1062,843.18,dealer,3,2013-12-15T00:00:00
svc_f1f90a8d4f82,ves_7b26a8c33926,2020-06-23,oil_change,ENGINE,565,275.47,dealer,3,2020-06-23T00:00:00
svc_d19ff3589ba8,ves_7b26a8c33926,2009-02-03,battery_replace,ELECTRICAL,2241,354.37,dealer,1,2009-02-03T00:00:00
svc_a4bba88a2f96,ves_7b26a8c33926,2016-09-16,impeller_change,ENGINE,1830,763.6,yard,1,2016-09-16T00:00:00
svc_ff85f56e92cf,ves_7b26a8c33926,2014-05-14,bottom_paint,HULL,2360,1549.96,owner,3,2014-05-14T00:00:00
svc_1ad13a9df12c,ves_7b26a8c33926,2020-01-04,bottom_paint,HULL,1945,1644.95,dealer,3,2020-01-04T00:00:00
svc_6b915b9e1088,ves_0bedc042caee,2022-11-21,spring_commission,AUX,539,929.15,owner,1,2022-11-21T00:00:00
svc_7018d80343f8,ves_31d2dad478e3,2009-07-07,oil_change,ENGINE,298,300.74,owner,2,2009-07-07T00:00:00
svc_90510beb6fee,ves_31d2dad478e3,2015-08-21,winterize,AUX,374,1727.95,dealer,1,2015-08-21T00:00:00
svc_040bd6dfca1f,ves_31d2dad478e3,2023-09-28,winterize,AUX,887,1103.44,dealer,1,2023-09-28T00:00:00
svc_a025c7741765,ves_31d2dad478e3,2025-12-22,battery_replace,ELECTRICAL,1316,675.36,yard,3,2025-12-22T00:00:00
svc_0169c187cd89,ves_31d2dad478e3,2025-07-11,winterize,AUX,1551,1391.51,yard,3,2025-07-11T00:00:00
svc_112dddb72e8d,ves_6fc1790f157c,2011-09-08,spring_commission,AUX,2462,472.71,yard,3,2011-09-08T00:00:00
svc_6b05e184025f,ves_6fc1790f157c,2002-09-03,oil_change,ENGINE,5478,257.85,dealer,2,2002-09-03T00:00:00
svc_f5438d79acb4,ves_6fc1790f157c,2001-02-16,bottom_paint,HULL,2049,1027.87,yard,2,2001-02-16T00:00:00
svc_bfcf29edff64,ves_6fc1790f157c,2019-04-14,impeller_change,ENGINE,1893,658.66,dealer,2,2019-04-14T00:00:00
svc_f342f8b953f5,ves_6fc1790f157c,2000-07-06,impeller_change,ENGINE,3356,294.64,yard,1,2000-07-06T00:00:00
svc_e5533b6a99f5,ves_6fc1790f157c,2020-05-26,oil_change,ENGINE,8909,326.56,yard,3,2020-05-26T00:00:00
svc_0912259fa5dd,ves_d106bb571592,2025-02-24,spring_commission,AUX,83,652.21,owner,1,2025-02-24T00:00:00
svc_cc18b87a2099,ves_9663db5f05c4,2016-07-19,spring_commission,AUX,887,1165.29,yard,1,2016-07-19T00:00:00
svc_ec25386a6362,ves_9663db5f05c4,2005-03-16,impeller_change,ENGINE,1675,509.3,dealer,3,2005-03-16T00:00:00
svc_8154ec94b2bc,ves_9663db5f05c4,2015-01-23,winterize,AUX,646,375.16,owner,3,2015-01-23T00:00:00
svc_13a5b1deac96,ves_9663db5f05c4,2003-05-14,winterize,AUX,1728,588.99,yard,3,2003-05-14T00:00:00
svc_230cbbac876b,ves_9663db5f05c4,2009-11-27,impeller_change,ENGINE,792,245.14,yard,3,2009-11-27T00:00:00
svc_d903f67dafcb,ves_fb1e0cdd0fbe,2014-07-16,impeller_change,ENGINE,194,234.78,yard,1,2014-07-16T00:00:00
svc_fb2257965364,ves_fb1e0cdd0fbe,2022-03-02,winterize,AUX,725,1683.26,yard,2,2022-03-02T00:00:00
svc_7c8085aafcbd,ves_fb1e0cdd0fbe,2019-03-19,oil_change,ENGINE,954,301.5,dealer,2,2019-03-19T00:00:00
svc_e0b0e9a336a9,ves_fb1e0cdd0fbe,2008-01-14,oil_change,ENGINE,605,488.58,yard,2,2008-01-14T00:00:00
svc_60c147088f86,ves_fb1e0cdd0fbe,2021-08-15,spring_commission,AUX,487,1434.97,dealer,0,2021-08-15T00:00:00
svc_c149ed1ef3d0,ves_fb1e0cdd0fbe,2015-11-12,impeller_change,ENGINE,1173,589.93,owner,2,2015-11-12T00:00:00
svc_fa7a49f9eb8e,ves_e55ec8c8536b,2026-12-19,oil_change,ENGINE,0,429.63,yard,0,2026-12-19T00:00:00
svc_41e484618acc,ves_e55ec8c8536b,2026-10-18,impeller_change,ENGINE,0,243.34,yard,3,2026-10-18T00:00:00
svc_33c40abddc96,ves_e55ec8c8536b,2026-08-26,oil_change,ENGINE,0,218.93,yard,2,2026-08-26T00:00:00
svc_f246127671d5,ves_471cf69a242a,2026-04-01,oil_change,ENGINE,177,245.59,yard,2,2026-04-01T00:00:00
svc_e1bc428356aa,ves_471cf69a242a,2023-01-13,winterize,AUX,33,1689.56,yard,3,2023-01-13T00:00:00
svc_8a69cbd8f378,ves_f21fe62ceb81,2020-02-15,inspection,HULL,325,341.46,unknown,1,2020-02-15T00:00:00
svc_acd8b731eb29,ves_f21fe62ceb81,2018-12-28,impeller_change,ENGINE,230,405.16,owner,3,2018-12-28T00:00:00
svc_706fe19b15f6,ves_f21fe62ceb81,2018-11-18,spring_commission,AUX,177,1492.08,yard,3,2018-11-18T00:00:00
svc_744e8595fd56,ves_e18fc4e23b9a,2012-02-02,oil_change,ENGINE,595,564.19,unknown,1,2012-02-02T00:00:00
svc_c77547aac9a8,ves_e18fc4e23b9a,2015-01-14,winterize,AUX,609,1437.34,yard,3,2015-01-14T00:00:00
svc_a04d95b062c9,ves_e18fc4e23b9a,2019-07-02,oil_change,ENGINE,151,546.98,owner,2,2019-07-02T00:00:00
svc_24ccaf22cad0,ves_e18fc4e23b9a,2017-09-19,bottom_paint,HULL,343,852.36,yard,2,2017-09-19T00:00:00
svc_39ab6ad3ef09,ves_e18fc4e23b9a,2024-02-24,impeller_change,ENGINE,603,700.53,yard,3,2024-02-24T00:00:00
svc_28484a972e6a,ves_e18fc4e23b9a,2025-08-04,spring_commission,AUX,649,1497.3,dealer,3,2025-08-04T00:00:00
svc_2a9d016ebf1f,ves_c95e3b62a97e,2026-04-05,inspection,HULL,0,273.53,dealer,2,2026-04-05T00:00:00
svc_eee706933c68,ves_c95e3b62a97e,2026-07-22,spring_commission,AUX,0,734.75,unknown,2,2026-07-22T00:00:00
svc_b7c41d974a05,ves_ae4f083e1cc3,2020-08-18,bottom_paint,HULL,384,1229.62,dealer,1,2020-08-18T00:00:00
svc_708f6392d506,ves_ae4f083e1cc3,2024-07-12,oil_change,ENGINE,144,631.75,owner,1,2024-07-12T00:00:00
svc_d8ef3ccb6e1d,ves_5b91e42fe746,2012-09-17,impeller_change,ENGINE,479,710.48,dealer,2,2012-09-17T00:00:00
svc_76d24568ec14,ves_5b91e42fe746,2017-04-05,inspection,HULL,1599,778.24,dealer,2,2017-04-05T00:00:00
svc_77b891295c94,ves_5b91e42fe746,2023-08-21,oil_change,ENGINE,1941,494.15,yard,3,2023-08-21T00:00:00
svc_39d941a1b66f,ves_5b91e42fe746,2006-03-28,inspection,HULL,2499,636.26,owner,3,2006-03-28T00:00:00
svc_e203b2fd8b21,ves_5b91e42fe746,2018-05-13,winterize,AUX,830,1464.53,unknown,2,2018-05-13T00:00:00
svc_706a56530a39,ves_5b91e42fe746,2025-03-18,inspection,HULL,2751,236.13,owner,2,2025-03-18T00:00:00
svc_20c666b3f790,ves_00982fcef539,2011-06-11,oil_change,ENGINE,292,569.55,unknown,3,2011-06-11T00:00:00
svc_9ecfa0eaa60e,ves_00982fcef539,2026-09-11,impeller_change,ENGINE,398,613.04,dealer,2,2026-09-11T00:00:00
svc_edb53ab20e3c,ves_bf0f710f8147,2008-09-02,winterize,AUX,286,717.82,dealer,2,2008-09-02T00:00:00
svc_9ee4533a8f04,ves_bf0f710f8147,2021-01-21,spring_commission,AUX,1528,284.27,unknown,2,2021-01-21T00:00:00
svc_68fff5ef2728,ves_bf0f710f8147,2025-04-01,bottom_paint,HULL,942,813.37,owner,3,2025-04-01T00:00:00
svc_f65935acc27a,ves_bf0f710f8147,2019-07-06,spring_commission,AUX,356,1187.25,dealer,0,2019-07-06T00:00:00
svc_5f4df88163aa,ves_bf0f710f8147,2011-02-07,spring_commission,AUX,1052,882.99,dealer,2,2011-02-07T00:00:00
svc_e59188866404,ves_bf0f710f8147,2024-10-02,impeller_change,ENGINE,1238,425.67,owner,1,2024-10-02T00:00:00
svc_c32d77bedacf,ves_c231e772edcc,2021-04-28,oil_change,ENGINE,669,224.93,dealer,2,2021-04-28T00:00:00
svc_72338fef5c5d,ves_c231e772edcc,2023-10-08,oil_change,ENGINE,161,633.55,yard,1,2023-10-08T00:00:00
svc_b19f6b576c96,ves_c231e772edcc,2020-11-25,spring_commission,AUX,101,277.23,yard,2,2020-11-25T00:00:00
svc_18696055a0ca,ves_7d372530f46e,2024-09-27,inspection,HULL,394,417.78,yard,2,2024-09-27T00:00:00
svc_21aec49cd707,ves_7d372530f46e,2022-09-27,inspection,HULL,340,835.35,yard,2,2022-09-27T00:00:00
svc_241c454183c6,ves_7d372530f46e,2023-04-02,bottom_paint,HULL,393,1971.41,owner,3,2023-04-02T00:00:00
svc_bafa97d62cce,ves_7d372530f46e,2023-10-16,oil_change,ENGINE,122,582.01,dealer,2,2023-10-16T00:00:00
svc_98ec2d85d9ec,ves_7d372530f46e,2026-04-04,winterize,AUX,334,843.95,owner,2,2026-04-04T00:00:00
svc_9dc02d44a3b8,ves_7d372530f46e,2018-10-17,winterize,AUX,100,917.98,yard,1,2018-10-17T00:00:00
svc_6828900c14a9,ves_7d372530f46e,2019-02-21,battery_replace,ELECTRICAL,230,1469.04,yard,2,2019-02-21T00:00:00
svc_676d8ee0c7e3,ves_7d372530f46e,2019-12-16,oil_change,ENGINE,296,588.94,unknown,3,2019-12-16T00:00:00
svc_81221bba49b8,ves_c4409d1b3bbf,2026-03-11,inspection,HULL,12,442.18,owner,3,2026-03-11T00:00:00
svc_5b712be2bee2,ves_363f5c46a2d7,2023-02-01,impeller_change,ENGINE,408,397.45,dealer,1,2023-02-01T00:00:00
svc_8a1e0c3dc3cb,ves_363f5c46a2d7,2019-06-17,oil_change,ENGINE,357,180.55,unknown,2,2019-06-17T00:00:00
svc_5336945f0f46,ves_363f5c46a2d7,2014-07-20,oil_change,ENGINE,374,490.38,owner,1,2014-07-20T00:00:00
svc_8236cd57c1a8,ves_42d8df5dbedd,2026-06-23,bottom_paint,HULL,23,898.71,owner,1,2026-06-23T00:00:00
svc_0da449f5c5f1,ves_42d8df5dbedd,2026-02-02,bottom_paint,HULL,54,957.03,dealer,3,2026-02-02T00:00:00
svc_67b5757cdd48,ves_3ffaf6bc65cb,2023-03-19,bottom_paint,HULL,810,1396.8,dealer,1,2023-03-19T00:00:00
svc_c14a46f4781e,ves_3ffaf6bc65cb,2010-12-03,impeller_change,ENGINE,1274,273.35,unknown,2,2010-12-03T00:00:00
svc_853b2b90980e,ves_3ffaf6bc65cb,2018-04-23,impeller_change,ENGINE,1305,478.3,owner,3,2018-04-23T00:00:00
svc_b3b56913fa96,ves_3ffaf6bc65cb,2019-07-16,spring_commission,AUX,1894,1400.91,dealer,3,2019-07-16T00:00:00
svc_bf620e86b53c,ves_3d240da4a243,2024-07-08,winterize,AUX,2026,1242.21,yard,2,2024-07-08T00:00:00
svc_9f616a1b8576,ves_3d240da4a243,2018-09-06,bottom_paint,HULL,1069,1216.33,owner,1,2018-09-06T00:00:00
svc_8e7f3ab91786,ves_3d240da4a243,2012-02-25,spring_commission,AUX,2146,1340.36,owner,2,2012-02-25T00:00:00
svc_3197c51099bc,ves_3d240da4a243,2019-10-15,winterize,AUX,943,1721.77,yard,1,2019-10-15T00:00:00
svc_01a53298e271,ves_3d240da4a243,2013-08-27,battery_replace,ELECTRICAL,1231,310.54,dealer,2,2013-08-27T00:00:00
svc_af3165c70b80,ves_dd1a0e8b9fd7,2020-07-26,oil_change,ENGINE,956,236.69,unknown,2,2020-07-26T00:00:00
svc_f049330d9659,ves_dd1a0e8b9fd7,2023-11-07,winterize,AUX,312,1760.85,owner,2,2023-11-07T00:00:00
svc_35fd13561597,ves_dd1a0e8b9fd7,2020-09-02,winterize,AUX,1231,406.67,owner,3,2020-09-02T00:00:00
svc_5e8bc6bc73e2,ves_8fe604849141,2020-08-28,winterize,AUX,255,331.26,yard,3,2020-08-28T00:00:00
svc_188c205f1e44,ves_8fe604849141,2026-09-23,inspection,HULL,95,521.48,dealer,1,2026-09-23T00:00:00
svc_29164db10065,ves_d44c63488895,2023-06-21,inspection,HULL,321,567.93,yard,2,2023-06-21T00:00:00
svc_ed116cb16acb,ves_d44c63488895,2021-04-25,oil_change,ENGINE,359,204.18,owner,3,2021-04-25T00:00:00
svc_dae9e729946e,ves_d44c63488895,2009-11-06,bottom_paint,HULL,316,1162.58,dealer,3,2009-11-06T00:00:00
svc_02e7e25c780f,ves_d44c63488895,2013-12-09,spring_commission,AUX,418,1250.91,owner,0,2013-12-09T00:00:00
svc_e6f02188c157,ves_9a92faf87bdc,2013-04-24,oil_change,ENGINE,789,532.66,yard,3,2013-04-24T00:00:00
svc_4c98c771564c,ves_9a92faf87bdc,2014-09-19,oil_change,ENGINE,638,269.37,dealer,2,2014-09-19T00:00:00
svc_248dbecc27dd,ves_9a92faf87bdc,2015-09-11,oil_change,ENGINE,267,185.03,owner,3,2015-09-11T00:00:00
svc_fb3533baa502,ves_d457c8a671ae,2026-07-05,impeller_change,ENGINE,0,725.31,unknown,2,2026-07-05T00:00:00
svc_751d799a27b0,ves_d457c8a671ae,2026-12-27,spring_commission,AUX,0,1348.32,dealer,3,2026-12-27T00:00:00
svc_9d68b00a7104,ves_d457c8a671ae,2026-01-09,impeller_change,ENGINE,0,273.29,yard,1,2026-01-09T00:00:00
svc_c9cd3e472594,ves_7f49240d8a55,2026-11-07,oil_change,ENGINE,831,437.12,yard,3,2026-11-07T00:00:00
svc_a63cc06fa2ea,ves_7f49240d8a55,2022-04-04,inspection,HULL,98,280.51,owner,2,2022-04-04T00:00:00
svc_9d24278a57d1,ves_91e843094965,2007-12-06,oil_change,ENGINE,1064,582.25,yard,1,2007-12-06T00:00:00
svc_cf7f92ca9dc3,ves_91e843094965,2023-11-08,inspection,HULL,1068,775.16,unknown,2,2023-11-08T00:00:00
svc_3649126dd365,ves_91e843094965,2018-03-01,oil_change,ENGINE,970,299.74,yard,0,2018-03-01T00:00:00
svc_28f165ab9fd8,ves_91e843094965,2008-01-24,oil_change,ENGINE,1718,336.21,yard,3,2008-01-24T00:00:00
svc_cf3546debc45,ves_db004f0a5999,2011-03-14,oil_change,ENGINE,86,320.54,yard,3,2011-03-14T00:00:00
svc_4100329235f3,ves_d5ea70e53324,2019-02-13,impeller_change,ENGINE,442,752.49,yard,1,2019-02-13T00:00:00
svc_be6a08b35e38,ves_774e262ee62f,2016-04-09,spring_commission,AUX,1811,532.67,dealer,3,2016-04-09T00:00:00
svc_3005287903bc,ves_774e262ee62f,2020-10-11,winterize,AUX,1315,1083.2,dealer,2,2020-10-11T00:00:00
svc_1b4de4e141da,ves_774e262ee62f,2009-12-13,impeller_change,ENGINE,572,589.68,yard,1,2009-12-13T00:00:00
svc_0e6b924b6b4c,ves_774e262ee62f,2003-03-05,inspection,HULL,1574,191.66,yard,2,2003-03-05T00:00:00
svc_957d31186299,ves_774e262ee62f,2020-08-24,battery_replace,ELECTRICAL,1632,1460.13,yard,1,2020-08-24T00:00:00
svc_4a02efdb84bd,ves_774e262ee62f,2021-06-06,bottom_paint,HULL,1450,504.81,yard,3,2021-06-06T00:00:00
svc_995fa7eb10df,ves_774e262ee62f,2016-10-07,impeller_change,ENGINE,1212,372.32,dealer,3,2016-10-07T00:00:00
svc_0413efee615d,ves_774e262ee62f,2020-04-20,spring_commission,AUX,831,1126.72,yard,2,2020-04-20T00:00:00
svc_17a1dd1e5c36,ves_774e262ee62f,2016-03-13,winterize,AUX,293,1472.06,dealer,0,2016-03-13T00:00:00
svc_411899fba605,ves_774e262ee62f,2026-10-17,oil_change,ENGINE,1724,376.36,yard,0,2026-10-17T00:00:00
svc_8b8210c00623,ves_774e262ee62f,2025-02-17,oil_change,ENGINE,1911,464.38,owner,2,2025-02-17T00:00:00
svc_e0f2bedc97f0,ves_bc1aa1fea702,2023-10-21,oil_change,ENGINE,2037,542.89,dealer,2,2023-10-21T00:00:00
svc_d7838aa36683,ves_bc1aa1fea702,2010-09-16,oil_change,ENGINE,1124,582.45,dealer,1,2010-09-16T00:00:00
svc_89c354c2f38e,ves_bc1aa1fea702,2025-09-03,bottom_paint,HULL,835,1532.15,yard,3,2025-09-03T00:00:00
svc_0a68c1442aee,ves_bc1aa1fea702,2020-06-25,bottom_paint,HULL,992,1769.83,unknown,3,2020-06-25T00:00:00
svc_156a1d3e8655,ves_bc1aa1fea702,2018-01-06,winterize,AUX,429,278.43,dealer,3,2018-01-06T00:00:00
svc_449f1556dcfd,ves_bc1aa1fea702,2015-09-26,bottom_paint,HULL,1427,1280.43,yard,3,2015-09-26T00:00:00
svc_6a4838476c07,ves_3c98d025f140,2017-07-15,oil_change,ENGINE,1467,527.13,yard,1,2017-07-15T00:00:00
svc_9188c89325bc,ves_3c98d025f140,2024-11-10,spring_commission,AUX,1735,511.1,yard,1,2024-11-10T00:00:00
svc_75cd6a496e27,ves_3c98d025f140,2013-04-07,oil_change,ENGINE,1820,557.87,owner,3,2013-04-07T00:00:00
svc_0e6bc952577e,ves_3c98d025f140,2014-06-05,inspection,HULL,2142,703.06,owner,3,2014-06-05T00:00:00
svc_0c1b09223aed,ves_3c98d025f140,2021-09-13,winterize,AUX,872,1400.51,dealer,3,2021-09-13T00:00:00
svc_2af4c1ec4f8a,ves_3c98d025f140,2013-09-09,oil_change,ENGINE,1502,378.85,yard,3,2013-09-09T00:00:00
svc_c2ea88aa9839,ves_3c98d025f140,2009-05-08,impeller_change,ENGINE,1304,533.06,unknown,1,2009-05-08T00:00:00
svc_e1396ccb7315,ves_782b1a414439,2020-07-28,oil_change,ENGINE,177,316.79,dealer,2,2020-07-28T00:00:00
svc_c42ec0189b90,ves_782b1a414439,2025-06-12,inspection,HULL,222,502.13,yard,2,2025-06-12T00:00:00
svc_5dee72f732bb,ves_782b1a414439,2013-06-13,spring_commission,AUX,690,265.55,dealer,2,2013-06-13T00:00:00
svc_96657869e97b,ves_782b1a414439,2026-02-01,oil_change,ENGINE,937,403.34,yard,3,2026-02-01T00:00:00
svc_1a8745f0e648,ves_782b1a414439,2013-01-10,oil_change,ENGINE,874,371.13,dealer,3,2013-01-10T00:00:00
svc_c65e1b918425,ves_dc2aa3b6de51,2013-05-18,battery_replace,ELECTRICAL,1176,1429.22,owner,3,2013-05-18T00:00:00
svc_97ee8850e68c,ves_dc2aa3b6de51,2007-01-13,spring_commission,AUX,454,1015.73,owner,3,2007-01-13T00:00:00
svc_4dd359912734,ves_dc2aa3b6de51,2021-08-20,impeller_change,ENGINE,554,228.73,owner,2,2021-08-20T00:00:00
svc_4ce5c84c7f2f,ves_dc2aa3b6de51,2003-08-08,oil_change,ENGINE,712,196.18,dealer,3,2003-08-08T00:00:00
svc_333624a5ca04,ves_080c33d5deba,2002-07-08,bottom_paint,HULL,246,579.44,owner,3,2002-07-08T00:00:00
svc_c7865f415dbd,ves_75ea24b82352,2026-09-18,bottom_paint,HULL,41,442.82,yard,0,2026-09-18T00:00:00
svc_bb70bacd0cbe,ves_915adbd444f3,2023-09-21,oil_change,ENGINE,925,187.74,owner,2,2023-09-21T00:00:00
svc_117c60b45575,ves_6d7af2e347ac,2017-03-27,oil_change,ENGINE,749,375.19,yard,3,2017-03-27T00:00:00
svc_cb2fb8a0de4d,ves_6d7af2e347ac,2022-11-19,impeller_change,ENGINE,344,771.62,yard,1,2022-11-19T00:00:00
svc_25f445d53aa0,ves_6d7af2e347ac,2019-08-21,battery_replace,ELECTRICAL,328,873.7,dealer,2,2019-08-21T00:00:00
svc_02cb7cafcc41,ves_6d7af2e347ac,2021-04-19,impeller_change,ENGINE,964,291.5,dealer,3,2021-04-19T00:00:00
svc_4e005ca70f6e,ves_6d7af2e347ac,2022-12-11,inspection,HULL,324,718.31,dealer,2,2022-12-11T00:00:00
svc_42c1cd2acdc9,ves_6d7af2e347ac,2025-02-01,winterize,AUX,397,1055.21,yard,2,2025-02-01T00:00:00
svc_13cda2ca653c,ves_d5f74faad33a,2023-08-18,inspection,HULL,61,461.29,dealer,2,2023-08-18T00:00:00
svc_27f6d094536c,ves_d5f74faad33a,2026-11-28,bottom_paint,HULL,24,868.39,yard,2,2026-11-28T00:00:00
svc_22fc3b2e74af,ves_d5f74faad33a,2023-04-09,winterize,AUX,50,764.18,dealer,1,2023-04-09T00:00:00
svc_cc0c579fe4f0,ves_5a2d6917ab57,2009-08-23,oil_change,ENGINE,546,358.3,yard,2,2009-08-23T00:00:00
svc_bfe296b85c43,ves_5a2d6917ab57,2005-05-24,spring_commission,AUX,1306,573.02,dealer,2,2005-05-24T00:00:00
svc_0c51a2970112,ves_5a2d6917ab57,2021-04-27,oil_change,ENGINE,2576,247.27,yard,2,2021-04-27T00:00:00
svc_463bb663a1c6,ves_5a2d6917ab57,2001-03-19,winterize,AUX,449,1646.13,dealer,2,2001-03-19T00:00:00
svc_33e84ef8a87e,ves_5a2d6917ab57,2003-03-16,spring_commission,AUX,687,1082.63,dealer,3,2003-03-16T00:00:00
svc_5826f9d82510,ves_5a2d6917ab57,2001-01-26,spring_commission,AUX,2741,1268.32,yard,2,2001-01-26T00:00:00
svc_d0779dabde2b,ves_5a2d6917ab57,2009-10-02,impeller_change,ENGINE,1428,275.83,dealer,3,2009-10-02T00:00:00
svc_bab3948887b3,ves_5a2d6917ab57,2020-03-24,oil_change,ENGINE,1664,260.67,yard,1,2020-03-24T00:00:00
svc_26f0964aa8bc,ves_5a2d6917ab57,2015-10-20,inspection,HULL,2711,204.93,yard,2,2015-10-20T00:00:00
svc_f3254e8e2fcb,ves_5a2d6917ab57,2005-07-27,oil_change,ENGINE,2599,389.79,unknown,1,2005-07-27T00:00:00
svc_51f2814c4048,ves_5a2d6917ab57,2011-05-16,bottom_paint,HULL,2453,1042.56,yard,1,2011-05-16T00:00:00
svc_47b807bbb32c,ves_db9d5097803d,2025-09-11,oil_change,ENGINE,56,364.37,yard,1,2025-09-11T00:00:00
svc_0c878d23708c,ves_db9d5097803d,2024-07-13,impeller_change,ENGINE,90,638.2,yard,2,2024-07-13T00:00:00
svc_c682f260fa90,ves_db9d5097803d,2025-12-09,inspection,HULL,21,483.38,dealer,2,2025-12-09T00:00:00
svc_f93d707fa870,ves_db9d5097803d,2026-02-13,inspection,HULL,58,484.42,yard,3,2026-02-13T00:00:00
svc_8292b0caa2d0,ves_db9d5097803d,2024-03-21,battery_replace,ELECTRICAL,130,516.02,yard,3,2024-03-21T00:00:00
svc_07a06b93bfc3,ves_db9d5097803d,2026-03-17,oil_change,ENGINE,140,258.03,yard,3,2026-03-17T00:00:00
svc_aee066cfefb9,ves_05a7456938ad,2025-09-09,oil_change,ENGINE,138,245.72,yard,1,2025-09-09T00:00:00
svc_fbf554575056,ves_05a7456938ad,2023-10-04,oil_change,ENGINE,67,403.58,owner,1,2023-10-04T00:00:00
svc_6bb095aa4d54,ves_05a7456938ad,2025-08-01,bottom_paint,HULL,32,745.95,owner,0,2025-08-01T00:00:00
svc_bb4547476e8c,ves_05a7456938ad,2017-12-18,winterize,AUX,147,1300.45,yard,1,2017-12-18T00:00:00
svc_8ef2723796ca,ves_05a7456938ad,2015-08-15,bottom_paint,HULL,33,899.22,yard,3,2015-08-15T00:00:00
svc_01c93d975eed,ves_05a7456938ad,2025-10-27,spring_commission,AUX,199,1334.25,yard,3,2025-10-27T00:00:00
svc_c548ef1741fc,ves_b4f817da6b95,2013-12-14,oil_change,ENGINE,959,618.02,dealer,2,2013-12-14T00:00:00
svc_ca75c3799285,ves_b4f817da6b95,2025-01-01,impeller_change,ENGINE,1375,752.88,dealer,1,2025-01-01T00:00:00
svc_46e1bb095c33,ves_b4f817da6b95,2026-08-20,winterize,AUX,557,1108.86,dealer,3,2026-08-20T00:00:00
svc_74ae36a1a336,ves_b4f817da6b95,2002-05-24,winterize,AUX,1332,927.49,yard,3,2002-05-24T00:00:00
svc_654dd8f3efec,ves_d08873b41aa1,2022-07-11,spring_commission,AUX,2550,313.09,unknown,2,2022-07-11T00:00:00
svc_26eb007283b6,ves_d08873b41aa1,2006-08-09,winterize,AUX,2595,1142.73,yard,2,2006-08-09T00:00:00
svc_f00cb611b5a6,ves_d08873b41aa1,2019-02-02,oil_change,ENGINE,489,404.11,yard,2,2019-02-02T00:00:00
svc_f6827dc1e093,ves_d08873b41aa1,2008-10-19,impeller_change,ENGINE,1075,566.27,dealer,3,2008-10-19T00:00:00
svc_e325e297438e,ves_d08873b41aa1,2012-10-20,oil_change,ENGINE,2741,430.79,yard,1,2012-10-20T00:00:00
svc_e2971bf62c7f,ves_d08873b41aa1,2002-09-13,oil_change,ENGINE,796,539.62,yard,1,2002-09-13T00:00:00
svc_aa1aee86a8c8,ves_d08873b41aa1,2025-11-27,battery_replace,ELECTRICAL,2272,1361.27,yard,1,2025-11-27T00:00:00
svc_1570a7dbd19d,ves_d08873b41aa1,2015-01-03,oil_change,ENGINE,1617,430.71,yard,1,2015-01-03T00:00:00
svc_2d201f41a4b4,ves_d08873b41aa1,2006-02-20,battery_replace,ELECTRICAL,444,361.38,yard,3,2006-02-20T00:00:00
svc_8b3bcac504c9,ves_a993241d30f1,2021-08-14,impeller_change,ENGINE,213,702.01,dealer,2,2021-08-14T00:00:00
svc_ea5e84f0248f,ves_d6d8143f8939,2010-08-19,winterize,AUX,2729,808.06,unknown,2,2010-08-19T00:00:00
svc_d757ecba12fb,ves_d6d8143f8939,2024-10-19,impeller_change,ENGINE,554,268.02,yard,3,2024-10-19T00:00:00
svc_317136e98361,ves_d6d8143f8939,2014-09-17,impeller_change,ENGINE,1977,453.16,dealer,1,2014-09-17T00:00:00
svc_f03b1dacdb39,ves_d6d8143f8939,2024-08-03,impeller_change,ENGINE,543,437.78,yard,0,2024-08-03T00:00:00
svc_2433f7516908,ves_2644a064dc19,2021-05-16,bottom_paint,HULL,7335,968.72,yard,1,2021-05-16T00:00:00
svc_a50d3942229c,ves_2644a064dc19,2002-08-19,winterize,AUX,1231,365.15,dealer,2,2002-08-19T00:00:00
svc_5684ca475e75,ves_2644a064dc19,2006-08-05,oil_change,ENGINE,4017,257.22,unknown,3,2006-08-05T00:00:00
svc_9144af3ef61c,ves_2644a064dc19,2019-09-13,bottom_paint,HULL,2179,933.05,owner,1,2019-09-13T00:00:00
svc_f0e4dcbffc6f,ves_2644a064dc19,2003-12-13,impeller_change,ENGINE,3414,232.97,yard,1,2003-12-13T00:00:00
svc_d48ce8dbd8be,ves_2644a064dc19,2009-05-19,oil_change,ENGINE,4361,516.57,owner,2,2009-05-19T00:00:00
svc_6448d1c0efd9,ves_2644a064dc19,2012-10-04,spring_commission,AUX,4398,965.22,yard,1,2012-10-04T00:00:00
